#DestinationIp	Time	Send Tcp throughput	Send Tcp delay	Number of Lost Pkts	Number of Tx Pkts	ErrorUlTx	ErrorDlTx	HarqUlTx	HarqDlTx
0.54		7.0.0.2		27.5473		34.892		0		555		x		x		x		x	7630.8
0.6		7.0.0.2		989.867		64.804		0		1388		x		x		x		x	103113
0.66		7.0.0.2		973.639		94.816		0		2222		x		x		x		x	103113
0.72		7.0.0.2		989.867		124.797		0		3055		x		x		x		x	103113
0.78		7.0.0.2		962.37		151.079		0		3888		x		x		x		x	103113
0.84		7.0.0.2		989.867		181.098		0		4722		x		x		x		x	103113
0.9		7.0.0.2		973.639		211.118		0		5555		x		x		x		x	103113
0.96		7.0.0.2		989.867		241.123		0		6388		x		x		x		x	103113
1.02		7.0.0.2		973.639		271.147		0		7222		x		x		x		x	103113
1.08		7.0.0.2		973.639		300.123		0		8055		x		x		x		x	103113
1.14		7.0.0.2		989.867		323.911		0		8889		x		x		x		x	103113
1.2		7.0.0.2		973.639		343.422		0		9722		x		x		x		x	103113
1.26		7.0.0.2		989.867		359.716		0		10555		x		x		x		x	103113
1.32		7.0.0.2		973.639		373.527		0		11389		x		x		x		x	103113
1.38		7.0.0.2		973.639		385.382		0		12222		x		x		x		x	103113
1.44		7.0.0.2		989.867		395.669		0		13055		x		x		x		x	103113
1.5		7.0.0.2		980.528		403.616		0		13889		x		x		x		x	103113
1.56		7.0.0.2		973.639		411.697		0		14722		x		x		x		x	103113
1.62		7.0.0.2		973.639		418.879		0		15555		x		x		x		x	103113
1.68		7.0.0.2		989.867		425.305		0		16389		x		x		x		x	103113
1.74		7.0.0.2		973.639		431.088		0		17222		x		x		x		x	103113
1.8		7.0.0.2		989.867		436.321		0		18055		x		x		x		x	103113
1.86		7.0.0.2		973.639		441.078		0		18889		x		x		x		x	103113
1.92		7.0.0.2		973.639		445.422		0		19722		x		x		x		x	103113
1.98		7.0.0.2		989.867		449.403		0		20555		x		x		x		x	103113
2.04		7.0.0.2		973.639		453.067		0		21389		x		x		x		x	103113
2.1		7.0.0.2		989.867		456.448		0		22222		x		x		x		x	103113
2.16		7.0.0.2		973.639		459.579		0		23055		x		x		x		x	103113
2.22		7.0.0.2		980.528		462.134		0		23889		x		x		x		x	103113
2.28		7.0.0.2		973.639		464.864		0		24722		x		x		x		x	103113
2.34		7.0.0.2		989.867		467.412		0		25555		x		x		x		x	103113
2.4		7.0.0.2		973.639		469.795		0		26389		x		x		x		x	103113
2.46		7.0.0.2		973.639		472.028		0		27222		x		x		x		x	103113
2.52		7.0.0.2		989.867		474.125		0		28055		x		x		x		x	103113
2.58		7.0.0.2		973.639		476.099		0		28889		x		x		x		x	103113
2.64		7.0.0.2		989.867		477.959		0		29722		x		x		x		x	103113
2.7		7.0.0.2		973.639		479.716		0		30555		x		x		x		x	103113
