549		7.0.0.2		232.864		17.2658		0		5		999		0		1		0
599		7.0.0.2		313.829		17.1347		0		8		999		0		1		0
650		7.0.0.2		423.405		20.9376		0		17		999		0		1		0
700		7.0.0.2		709.905		18.4771		0		38		999		0		1		0
750		7.0.0.2		709.905		18.4771		0		38		999		0		1		0
800		7.0.0.2		795.389		35.5855		0		74		999		0		1		0
850		7.0.0.2		820.343		34.6792		0		80		999		0		1		0
900		7.0.0.2		773.399		48.2221		0		92		999		0		1		0
950		7.0.0.2		773.399		48.2221		0		101		999		0		1		0
1000		7.0.0.2		773.399		48.2221		0		101		999		0		1		0
1050		7.0.0.2		579.622		55.9671		0		104		999		0		1		0
1100		7.0.0.2		578.879		64.6371		0		110		1452		0		1		0
1150		7.0.0.2		730.708		120.526		0		140		1729		0		1		0
1200		7.0.0.2		855.463		106.36		0		188		1729		0		1		0
1250		7.0.0.2		1033.13		98.4419		0		251		1729		0		1		0
1300		7.0.0.2		1011.7		99.8146		0		260		1729		0		1		0
1350		7.0.0.2		1080.96		104.67		0		293		1729		0		1		0
1400		7.0.0.2		1429.02		107.021		0		393		1729		0		1		0
1450		7.0.0.2		1566.53		101.225		0		441		1729		0		1		0
1500		7.0.0.2		1517.47		102.159		0		447		1729		0		1		0
1550		7.0.0.2		1553.43		103.232		0		467		1729		0		1		0
1600		7.0.0.2		1564.51		111.318		0		495		1729		0		1		0
1650		7.0.0.2		1593.71		118.069		0		521		1729		0		1		0
1700		7.0.0.2		1593.71		118.069		0		523		1729		0		1		0
1750		7.0.0.2		1593.71		118.069		0		523		1729		0		1		0
1800		7.0.0.2		1593.71		118.069		0		523		1729		0		1		0
1850		7.0.0.2		1397.02		122.426		0		529		1729		0		1		0
1900		7.0.0.2		1377.52		136.831		0		537		1729		0		1		0
1950		7.0.0.2		1400.44		146.368		0		557		1729		0		1		0
2000		7.0.0.2		1366		156.805		0		571		1729		0		1		0
2050		7.0.0.2		1385.47		173.697		0		591		1729		0		1		0
2100		7.0.0.2		1389		181.352		0		605		1729		0		1		0
2150		7.0.0.2		1345.11		183.596		0		609		1729		0		1		0
2200		7.0.0.2		1333.4		185.152		0		611		1729		0		1		0
2250		7.0.0.2		1333.4		185.152		0		611		1729		0		1		0
2299		7.0.0.2		1270.24		190.923		0		617		1729		0		1		0
2349		7.0.0.2		1270.24		190.923		0		617		1729		0		1		0
2399		7.0.0.2		1270.24		190.923		0		617		1729		0		1		0
2449		7.0.0.2		1270.24		190.923		0		617		1729		0		1		0
2499		7.0.0.2		1207.74		233.714		0		649		1729		0		1		0
2549		7.0.0.2		1247.34		253.857		0		683		1729		0		1		0
2599		7.0.0.2		1255.35		262.961		0		701		1729		0		1		0
2649		7.0.0.2		1288.12		277.233		0		729		1729		0		1		0
2699		7.0.0.2		1303.03		277.336		0		747		1729		0		1		0
2749		7.0.0.2		1282.24		277.118		0		755		1729		0		1		0
2799		7.0.0.2		1284.55		277.07		0		763		1729		0		1		0
2849		7.0.0.2		1283.22		278.843		0		785		1729		0		1		0
2899		7.0.0.2		1286.53		279.154		0		791		1729		0		1		0
2949		7.0.0.2		1250.77		280.547		0		793		1729		0		1		0
2999		7.0.0.2		1252.41		280.946		0		801		1729		0		1		0
3049		7.0.0.2		1260.03		287.756		0		831		1729		0		1		0
3099		7.0.0.2		1258.28		290.727		0		839		1729		0		1		0
3149		7.0.0.2		1294.07		296.639		0		875		1729		0		1		0
3199		7.0.0.2		1294.07		296.639		0		875		1729		0		1		0
3249		7.0.0.2		1292.09		301.078		0		903		1729		0		1		0
3299		7.0.0.2		1292.09		301.078		0		903		1729		0		1		0
3349		7.0.0.2		1280.7		304.339		0		925		1729		0		1		0
3399		7.0.0.2		1280.7		304.339		0		929		1729		0		1		0
3449		7.0.0.2		1243.13		304.827		0		931		1729		0		1		0
3499		7.0.0.2		1248.25		305.609		0		937		1729		0		1		0
3549		7.0.0.2		1252.6		311.674		0		957		1729		15416		1		2
3599		7.0.0.2		1330.18		316.474		0		1029		1729		15416		1		2
3649		7.0.0.2		1331.1		316.306		0		1037		1729		15416		1		2
3699		7.0.0.2		1331.1		316.306		0		1037		1729		15416		1		2
3749		7.0.0.2		1331.1		316.306		0		1037		1729		15416		1		2
3799		7.0.0.2		1302.57		317.293		0		1063		1729		15416		1		2
3849		7.0.0.2		1380.74		312.979		0		1141		1729		15416		1		2
3899		7.0.0.2		1371.89		312.849		0		1149		1729		15416		1		2
3949		7.0.0.2		1384.69		309.568		0		1175		1729		15416		1		2
3999		7.0.0.2		1399.02		306.947		0		1197		1729		15416		1		2
4049		7.0.0.2		1399.02		306.947		0		1197		1729		15416		1		2
4099		7.0.0.2		1399.02		306.947		0		1197		1729		15416		1		2
4149		7.0.0.2		1399.02		306.947		0		1197		1729		15416		1		2
4199		7.0.0.2		1399.02		306.947		0		1198		1729		15416		1		2
4249		7.0.0.2		1399.02		306.947		0		1198		1729		15416		1		2
4299		7.0.0.2		1399.02		306.947		0		1198		1729		15416		1		2
4349		7.0.0.2		1399.02		306.947		0		1198		1729		15416		1		2
4399		7.0.0.2		1399.02		306.947		0		1198		1729		15416		1		2
4449		7.0.0.2		1399.02		306.947		0		1198		1729		15416		1		2
4499		7.0.0.2		1399.02		306.947		0		1198		1729		15416		1		2
4549		7.0.0.2		1223.16		314.969		0		1212		1729		15416		1		2
4599		7.0.0.2		1270.57		334.964		0		1272		1729		15416		1		2
4649		7.0.0.2		1270.57		334.964		0		1274		1729		15416		1		2
4699		7.0.0.2		1246.02		337.304		0		1276		1729		15416		1		2
4749		7.0.0.2		1255.39		342.589		0		1294		1729		15416		1		2
4799		7.0.0.2		1242.8		344.228		0		1298		1729		15416		1		2
4849		7.0.0.2		1242.8		344.228		0		1298		1729		15416		1		2
4899		7.0.0.2		1242.8		344.228		0		1298		1729		15416		1		2
4949		7.0.0.2		1201.43		347.451		0		1304		1729		15416		1		2
4999		7.0.0.2		1201.43		347.451		0		1304		1729		15416		1		2
5049		7.0.0.2		1179.54		351.023		0		1310		1729		15416		1		2
5099		7.0.0.2		1182.16		356.544		0		1320		1729		15416		1		2
5149		7.0.0.2		1175.44		358.922		0		1330		1729		15416		1		2
5199		7.0.0.2		1177.67		360.352		0		1340		1729		15416		1		2
5249		7.0.0.2		1177.67		360.352		0		1340		1729		15416		1		2
5299		7.0.0.2		1150.79		362.201		0		1342		1729		15416		1		2
5349		7.0.0.2		1192.92		378.978		0		1394		1729		15416		1		2
5399		7.0.0.2		1240.65		377.64		0		1466		1729		15416		1		2
5449		7.0.0.2		1228.97		377.466		0		1468		1729		15416		1		2
5499		7.0.0.2		1244.84		372.626		0		1498		1729		15416		1		2
5549		7.0.0.2		1244.84		372.626		0		1498		1729		15416		1		2
5599		7.0.0.2		1244.84		372.626		0		1498		1729		15416		1		2
5649		7.0.0.2		1207.37		372.582		0		1498		1729		15416		1		2
5699		7.0.0.2		1233.81		370.918		0		1540		1729		15416		1		2
5749		7.0.0.2		1233.81		370.918		0		1540		1729		15416		1		2
5799		7.0.0.2		1233.81		370.918		0		1540		1729		15416		1		2
5849		7.0.0.2		1233.81		370.918		0		1540		1729		15416		1		2
5899		7.0.0.2		1191.41		371.802		0		1544		1729		15416		1		2
5949		7.0.0.2		1198.78		373.657		0		1564		1729		15416		1		2
5999		7.0.0.2		1198.78		373.657		0		1564		1729		15416		1		2
6049		7.0.0.2		1198.78		373.657		0		1564		1729		15416		1		2
6099		7.0.0.2		1171.29		376.449		0		1570		1729		15416		1		2
6149		7.0.0.2		1205.65		385.881		0		1624		1729		15416		1		2
6199		7.0.0.2		1216.82		387.316		0		1652		1729		15416		1		2
6249		7.0.0.2		1216.82		387.316		0		1652		1729		15416		1		2
6299		7.0.0.2		1216.82		387.316		0		1652		1729		15416		1		2
6349		7.0.0.2		1197.48		389.272		0		1668		1729		15416		1		2
6399		7.0.0.2		1201.7		389.571		0		1684		1729		15416		1		2
6449		7.0.0.2		1201.7		389.571		0		1684		1729		15416		1		2
6499		7.0.0.2		1180.43		389.706		0		1688		1729		15416		1		2
6549		7.0.0.2		1217.47		390.107		0		1746		1729		15416		1		2
6599		7.0.0.2		1229.67		389.671		0		1778		1729		15416		1		2
6649		7.0.0.2		1222.57		389.073		0		1786		1729		15416		1		2
6699		7.0.0.2		1222.71		388.88		0		1792		1729		15416		1		2
6749		7.0.0.2		1221.72		388.015		0		1810		1729		15416		1		2
6799		7.0.0.2		1225.27		387.243		0		1824		1729		15416		1		2
6849		7.0.0.2		1225.27		387.243		0		1824		1729		15416		1		2
6899		7.0.0.2		1204.99		387.172		0		1826		1729		15416		1		2
6949		7.0.0.2		1209.66		387.117		0		1844		1729		15416		1		2
6999		7.0.0.2		1206.21		387.634		0		1858		1729		15416		1		2
7049		7.0.0.2		1202.12		388.055		0		1866		1729		15416		1		2
7099		7.0.0.2		1202.53		388.256		0		1870		1729		15416		1		2
7149		7.0.0.2		1202.53		388.256		0		1870		1729		15416		1		2
7199		7.0.0.2		1202.53		388.256		0		1870		1729		15416		1		2
7249		7.0.0.2		1176.98		389.033		0		1876		1729		15416		1		2
7299		7.0.0.2		1175.04		392.513		0		1884		1729		15416		1		2
7349		7.0.0.2		1189.52		396.82		0		1924		1729		15416		1		2
7399		7.0.0.2		1182.19		396.951		0		1924		1729		15416		1		2
7449		7.0.0.2		1182.19		396.951		0		1924		1729		15416		1		2
7499		7.0.0.2		1181.75		401.294		0		1954		1729		15416		1		2
7549		7.0.0.2		1181.75		401.294		0		1954		1729		15416		1		2
7599		7.0.0.2		1181.75		401.294		0		1954		1729		15416		1		2
7649		7.0.0.2		1181.75		401.294		0		1954		1729		15416		1		2
7699		7.0.0.2		1155.68		401.67		0		1956		1729		15416		1		2
7749		7.0.0.2		1154.19		406.241		0		1970		1729		15416		1		2
7799		7.0.0.2		1170.77		409.602		0		2014		1729		15416		1		2
7849		7.0.0.2		1170.77		409.602		0		2014		1729		15416		1		2
7899		7.0.0.2		1161.43		409.821		0		2016		1729		15416		1		2
7949		7.0.0.2		1169.75		413.337		0		2042		1729		15416		1		2
7999		7.0.0.2		1194.94		411.059		0		2108		1729		15416		1		2
8049		7.0.0.2		1194.94		411.059		0		2108		1729		15416		1		2
8099		7.0.0.2		1181.04		410.866		0		2108		1729		15416		1		2
8149		7.0.0.2		1198.23		408.071		0		2152		1729		15416		1		2
8199		7.0.0.2		1201.76		406.758		0		2168		1729		15416		1		2
8249		7.0.0.2		1201.76		406.758		0		2168		1729		15416		1		2
8299		7.0.0.2		1201.76		406.758		0		2168		1729		15416		1		2
8349		7.0.0.2		1201.76		406.758		0		2168		1729		15416		1		2
8399		7.0.0.2		1201.76		406.758		0		2169		1729		15416		1		2
8449		7.0.0.2		1165.4		406.984		0		2175		1729		15416		1		2
8499		7.0.0.2		1165.4		406.984		0		2175		1729		15416		1		2
8549		7.0.0.2		1154.67		407.486		0		2181		1729		15416		1		2
8599		7.0.0.2		1154.67		407.486		0		2181		1729		15416		1		2
8649		7.0.0.2		1139.88		407.624		0		2181		1729		15416		1		2
8699		7.0.0.2		1172.53		415.957		0		2247		1729		15416		1		2
8749		7.0.0.2		1179.62		418.111		0		2273		1729		15416		1		2
8799		7.0.0.2		1230.66		405.905		0		2371		1729		15416		1		2
8849		7.0.0.2		1273.43		391.854		0		2477		1729		15416		1		2
8899		7.0.0.2		1273.43		391.854		0		2479		1729		15416		1		2
8949		7.0.0.2		1266.95		390.066		0		2491		1729		15416		1		2
