3549		7.0.0.2		157.708		24.2123		0		129		83160		0		42		0
3599		7.0.0.2		157.708		24.2123		0		129		83160		0		42		0
3649		7.0.0.2		156.019		23.9958		0		137		85140		0		43		0
3699		7.0.0.2		163.704		23.531		0		141		87120		0		44		0
3749		7.0.0.2		168.052		23.4249		0		148		91080		0		46		0
3799		7.0.0.2		168.052		23.4249		0		148		95040		0		48		0
3849		7.0.0.2		168.052		23.4249		0		148		95040		0		48		0
3899		7.0.0.2		168.052		23.4249		0		148		95040		0		48		0
3949		7.0.0.2		168.052		23.4249		0		149		95040		0		48		0
3999		7.0.0.2		158.328		23.4047		0		149		97020		0		49		0
4049		7.0.0.2		158.328		23.4047		0		149		97020		0		49		0
4099		7.0.0.2		158.328ID1	57		0	0	4165	0	44
4149		7.0.0.2		158.328		23.4047		0		149		97020		0		49		0
4199		7.0.0.2		151.028		23.3652		0		153		99000		0		50		0
4249		7.0.0.2		154.045		23.1815		0		158		100980		0		51		0
4299		7.0.0.2		158.186		22.9935		0		162		104940		0		52		0
4349		7.0.0.2		158.186		22.9935		0		162		104940		0		52		0
4399		7.0.0.2		158.186		22.9935		0		162		104940		0		52		0
4449		7.0.0.2		158.186		22.9935		0		162		104940		0		52		0
4499		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4549		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4599		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4649		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4699		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4749		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4799		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4849		7.0.0.2		158.186		22.9935		0		165		106920		0		52		0
4899		7.0.0.2		158.186		22.9935		0		166		106920		0		52		0
4949		7.0.0.2		158.186		22.9935		0		166		106920		0		52		0
4999		7.0.0.2		133.793		23.6672		0		166		106920		0		52		0
5049		7.0.0.2		133.793		23.6672		0		166		106920		0		52		0
5099		7.0.0.2		133.793		23.6672		0		166		106920		0		52		0
5149		7.0.0.2		133.793		23.6672		0		166		106920		0		52		0
5199		7.0.0.2		133.793		23.6672		0		166		106920		0		52		0
5249		7.0.0.2		129.278		23.6274		0		170		110880		0		54		0
5299		7.0.0.2		134.149		23.2537		0		177		110880		0		54		0
5349		7.0.0.2		136.436		23.1912		0		182		114840		0		56		0
5399		7.0.0.2		138.49		23.1466		0		186		120780		0		59		0
5449		7.0.0.2		138.49		23.1466		0		186		120780		0		59		0
5499		7.0.0.2		138.49		23.1466		0		186		120780		0		59		0
5549		7.0.0.2		138.49		23.1466		0		186		120780		0		59		0
5599		7.0.0.2		133.391		23.086		0		187		120780		0		59		0
5649		7.0.0.2		133.391		23.086		0		187		120780		0		59		0
5699		7.0.0.2		133.391		23.086		0		187		120780		0		59		0
5749		7.0.0.2		133.391		23.086		0		187		120780		0		59		0
5799		7.0.0.2		133.391		23.086		0		189		120780		0		59		0
5849		7.0.0.2		130.626		22.9412		0		193		124740		0		60		0
5899		7.0.0.2		133.555		22.8791		0		198		128700		0		62		0
5949		7.0.0.2		135.597		22.8322		0		203		130680		0		64		0
5999		7.0.0.2		142.228		22.4442		0		211		134640		0		65		0
6049		7.0.0.2		142.228		22.4442		0		214		134640		0		66		0
6099		7.0.0.2		142.228		22.4442		0		214		134640		0		66		0
6149		7.0.0.2		141.761		23.9693		0		216		136620		0		67		0
6199		7.0.0.2		143.017		23.8809		0		221		138600		0		68		0
6249		7.0.0.2		145.651		23.8023		0		225		142560		0		70		0
6299		7.0.0.2		148.237		23.7278		0		232		146520		0		72		0
6349		7.0.0.2		150.651		23.5689		0		236		152460		0		75		0
6399		7.0.0.2		150.651		23.5689		0		236		152460		0		75		0
6449		7.0.0.2		148.966		24.5525		0		236		152460		0		75		0
6499		7.0.0.2		148.966		24.5525		0		236		152460		0		75		0
6549		7.0.0.2		147.24		24.5343		0		237		154440		0		76		0
6599		7.0.0.2		148.942		24.4635		0		241		158400		0		78		0
6649		7.0.0.2		151.523		24.2779		0		248		160380		0		79		0
6699		7.0.0.2		151.523		24.2779		0		248		162360		0		79		0
6749		7.0.0.2		151.523		24.2779		0		248		162360		0		79		0
6799		7.0.0.2		151.523		24.2779		0		248		162360		0		79		0
6849		7.0.0.2		151.523		24.2779		0		251		162360		0		79		0
6899		7.0.0.2		151.523		24.2779		0		251		162360		0		79		0
6949		7.0.0.2		151.523		24.2779		0		251		162360		0		79		0
6999		7.0.0.2		146.919		25.5094		0		255		164340		0		80		0
7049		7.0.0.2		149.198		25.4047		0		260		168300		0		82		0
7099		7.0.0.2		150.918		25.2612		0		265		170280		0		83		0
7149		7.0.0.2		152.371		25.2036		0		269		176220		0		86		0
7199		7.0.0.2		152.371		25.2036		0		269		176220		0		86		0
7249		7.0.0.2		152.371		25.2036		0		269		176220		0		86		0
7299		7.0.0.2		152.371		25.2036		0		269		176220		0		86		0
7349		7.0.0.2		147.979		25.1847		0		270		178200		0		87		0
7399		7.0.0.2		147.979		25.1847		0		270		178200		0		87		0
7449		7.0.0.2		147.979		25.1847		0		270		178200		0		87		0
7499		7.0.0.2		147.979		25.1847		0		270		178200		0		87		0
7549		7.0.0.2		147.979		25.1847		0		272		178200		0		87		0
7599		7.0.0.2		145.538		24.9892		0		276		180180		0		88		0
7649		7.0.0.2ID1	112		0	0	7654	0	44
7699		7.0.0.2		150.714		24.6439		0		290		184140		0		90		0
7749		7.0.0.2		150.714		24.6439		0		290		186120		0		91		0
7799		7.0.0.2		150.714		24.6439		0		290		186120		0		91		0
7849		7.0.0.2		150.714		24.6439		0		290		186120		0		91		0
7899		7.0.0.2		150.714		24.6439		0		291		186120		0		91		0
7949		7.0.0.2		146.718		24.6286		0		291		188100		0		92		0
7999		7.0.0.2		146.718		24.6286		0		291		188100		0		92		0
8049		7.0.0.2		146.718		24.6286		0		291		188100		0		92		0
8099		7.0.0.2		146.718		24.6286		0		291		188100		0		92		0
8149		7.0.0.2		143.548		24.5985		0		295		190080		0		93		0
8199		7.0.0.2		145.186		24.4273		0		300		192060		0		93		0
8249		7.0.0.2		147.258		24.3036		0		304		194040		0		95		0
8299		7.0.0.2		149.171		24.2387		0		311		199980		0		98		0
8349		7.0.0.2		149.171		24.2387		0		311		199980		0		98		0
8399		7.0.0.2		149.171		24.2387		0		311		199980		0		98		0
8449		7.0.0.2		149.171		24.2387		0		311		199980		0		98		0
8499		7.0.0.2		149.171		24.2387		0		312		201960		0		99		0
8549		7.0.0.2		145.512		24.226		0		312		201960		0		99		0
8599		7.0.0.2		145.512		24.226		0		312		201960		0		99		0
8649		7.0.0.2		145.512		24.226		0		312		201960		0		99		0
8699		7.0.0.2		145.512		24.226		0		312		201960		0		99		0
8749		7.0.0.2		143.367		24.1232		0		316		203940		0		100		0
8799		7.0.0.2		144.006		24.0992		0		321		207900		0		102		0
8849		7.0.0.2		145.813		24.041		0		325		211860		0		104		0
8899		7.0.0.2		147.598		23.9849		0		332		215820		0		106		0
8949		7.0.0.2		147.598		23.9849		0		332		215820		0		106		0
8999		7.0.0.2		147.598		23.9849		0		332		215820		0		106		0
9049		7.0.0.2		147.598		23.9849		0		332		215820		0		106		0
9099		7.0.0.2		144.354		23.9486		0		333		215820		0		106		0
9149		7.0.0.2		144.354		23.9486		0		333		215820		0		106		0
9199		7.0.0.2		144.354		23.9486		0		333		215820		0		106		0
9249		7.0.0.2		144.354		23.9486		0		333		215820		0		106		0
9299		7.0.0.2		144.354		23.9486		0		333		215820		0		106		0
9349		7.0.0.2		142.272		23.9058		0		337		219780		0		108		0
9399		7.0.0.2		142.871		23.8848		0		342		223740		0		110		0
9449		7.0.0.2		144.563		23.8337		0		346		227700		0		112		0
9500		7.0.0.2		146.235		23.7844		0		353		233640		0		114		0
9550		7.0.0.2		146.235		23.7844		0		353		233640		0		115		0
9600		7.0.0.2		146.235		23.7844		0		353		233640		0		115		0
9650		7.0.0.2		146.235		23.7844		0		353		233640		0		115		0
9700		7.0.0.2		146.235		23.7844		0		354		235620		0		116		0
9750		7.0.0.2		143.127		23.7747		0		354		235620		0		116		0
9800		7.0.0.2		143.127		23.7747		0		354		235620		0		116		0
9850		7.0.0.2		143.127		23.7747		0		354		235620		0		116		0
9900		7.0.0.2		143.127		23.7747		0		354		235620		0		116		0
9950		7.0.0.2		140.646		23.7555		0		358		239580		0		117		0
10000		7.0.0.2		141.881		23.6713		0		363		241560		0		119		0
10050		7.0.0.2		144.13		23.5635		0		367		243540		0		120		0
10100		7.0.0.2		145.15		23.5381		0		374		247500		0		122		0
10150		7.0.0.2		145.15		23.5381		0		374		247500		0		122		0
10200		7.0.0.2		145.15		23.5381		0		374		247500		0		122		0
10250		7.0.0.2		145.15		23.5381		0		374		247500		0		122		0
10300		7.0.0.2		142.256		23.5298		0		375		249480		0		123		0
10350		7.0.0.2		142.256		23.5298		0		375		249480		0		123		0
10400		7.0.0.2		142.256		23.5298		0		375		249480		0		123		0
10450		7.0.0.2		142.256		23.5298		0		375		249480		0		123		0
10500		7.0.0.2		142.256		23.5298		0		375		249480		0		123		0
10550		7.0.0.2		139.942		23.5132		0		379		253440		0		125		0
10600		7.0.0.2		141.009		23.4808		0		384		257400		0		127		0
10650		7.0.0.2		142.509		23.4414		3		388		261360		0		129		0
10700		7.0.0.2		144.093		23.3389		3		395		265320		0		131		0
10750		7.0.0.2		144.093		23.3389		3		395		265320		0		131		0
10800		7.0.0.2		144.093		23.3389		3		395		265320		0		131		0
10850		7.0.0.2		144.093		23.3389		3		395		265320		0		131		0
10900		7.0.0.2		141.485		23.3103		7		396		265320		0		131		0
10950		7.0.0.2		141.485		23.3103		7		396		265320		0		131		0
11000		7.0.0.2		141.485		23.3103		7		396		265320		0		131		0
11050		7.0.0.2		141.485		23.3103		7		396		265320		0		131		0
11100		7.0.0.2		141.485		23.3103		7		398		265320*Tx: UlTx resend frame at 11117
11150		7.0.0.2		139.823		23.2817		7		400		269280		0		133		0
11200		7.0.0.2		141.342		23.1847		7		407		271260		0		134		0
11250		7.0.0.2		142.336		23.1584		7		412		275220		0		136		0
11300		7.0.0.2		143.341		23.078		7		416		279180		0		138		0
11350		7.0.0.2		143.341		23.078		7		416		279180		0		138		0
11400		7.0.0.2		143.341		23.078		7		416		279180		0		138		0
11450		7.0.0.2		143.341		23.078		7		416		279180		0		138		0
11500		7.0.0.2		140.797		23.0718		11		417		281160		0		139		0
11550		7.0.0.2		140.797		23.0718		11		417		281160		0		139		0
11600		7.0.0.2		140.797		23.0718		11		417		281160		0		139		0
11650		7.0.0.2		140.797		23.0718		11		417		281160		0		139		0
11700		7.0.0.2		140.797		23.0718		11		419		281160		0		139		0
11750		7.0.0.2		139.326		23.0072		11		423		285120		0		140		0
11800		7.0.0.2		140.68		22.9781		11		428		287100		0		142		0
11850		7.0.0.2		141.625		22.9553		11		433		291060		0		144		0
11900		7.0.0.2		142.49		22.9386		11		437		297000		0		147		0
11950		7.0.0.2		142.49		22.9386		11		437		297000		0		147		0
12000		7.0.0.2		142.49		22.9386		11		437		297000		0		147		0
12050		7.0.0.2		142.49		22.9386		11		437		297000		0		147		0
12100		7.0.0.2		140.095		22.9331		15		438		298980		0		148		0
12150		7.0.0.2		140.095		22.9331		15		438		298980		0		148		0
12200		7.0.0.2		140.095		22.9331		15		438		298980		0		148		0
12250		7.0.0.2		140.095		22.9331		15		438		298980		0		148		0
12300		7.0.0.2		140.095		22.9331		15		440		298980		0		148		0
12350		7.0.0.2		138.631		22.9113		15		444		302940		0		150		0
12400		7.0.0.2		139.919		22.8848		15		449		306900		0		152		0
12450		7.0.0.2		140.901		22.8267		15		454		308880		0		153		0
12500		7.0.0.2		141.725		22.8117		15		458		314820		0		156		0
12550		7.0.0.2		141.725		22.8117		15		458		314820		0		156		0
12600		7.0.0.2		141.725		22.8117		15		458		314820		0		156		0
12650		7.0.0.2		141.725		22.8117		15		458		314820		0		156		0
12700		7.0.0.2		139.463		22.8068		19		459		316800		0		157		0
12750		7.0.0.2		139.463		22.8068		19		459		316800		0		157		0
12800		7.0.0.2		139.463		22.8068		19		459		316800		0		157		0
12850		7.0.0.2		139.463		22.8068		19		459		316800		0		157		0
12900		7.0.0.2		139.463		22.8068		19		461		316800		0		157		0
12950		7.0.0.2		138.083		22.7873		19		465		320760		0		159		0
13000		7.0.0.2		139.311		22.7635		19		470		324720		0		161		0
13050		7.0.0.2		140.248		22.7092		19		475		326700		0		162		0
13100		7.0.0.2		141.112		22.6426		19		479		330660		0		164		0
13150		7.0.0.2		141.112		22.6426		19		479		330660		0		164		0
13200		7.0.0.2		141.112		22.6426		19		479		330660		0		164		0
13250		7.0.0.2		141.112		22.6426		19		479		330660		0		164		0
13300		7.0.0.2		138.966		22.6383		19		480		332640		0		165		0
13350		7.0.0.2		138.966		22.6383		19		480		332640		0		165		0
13400		7.0.0.2		138.966		22.6383		22		480		332640		0		165		0
13450		7.0.0.2		138.966		22.6383		22		480		332640		0		165		0
13500		7.0.0.2		138.966		22.6383		22		482		332640		0		165		0
13550		7.0.0.2		138.222		22.5433		22		486		334620		0		166		0
13600		7.0.0.2		139.543		22.4377		22		493		334620		0		166		0
13650		7.0.0.2		140.705		22.4195		22		500		338580		0		168		0
13700		7.0.0.2		140.705		22.4195		22		500		340560		0		169		0
13750		7.0.0.2		140.705		22.4195		26		500		340560		0		169		0
13800		7.0.0.2		140.705		22.4195		26		500		340560		0		169		0
13850		7.0.0.2		140.705		22.4195		26		501		340560		0		169		0
13900		7.0.0.2		138.732		22.399		26		501		340560		0		169		0
13950		7.0.0.2		138.732		22.399		26		501		340560		0		169		0
14000		7.0.0.2		138.732		22.399		26		501		340560		0		169		0
14050		7.0.0.2		138.732		22.399		26		501		340560		0		169		0
14100		7.0.0.2		137.154		22.3582		26		505		342540		0		170		0
14150		7.0.0.2		138.751		22.3015		26		510		344520		0		171		0
14200		7.0.0.2		139.611		22.2559		26		517		346500		0		172		0
14250		7.0.0.2		141.367		22.1885		26		525		350460		0		174		0
14300		7.0.0.2		141.367		22.1885		28		525		352440		0		175		0
14350		7.0.0.2		141.367		22.1885		28		525		352440		0		175		0
14400		7.0.0.2		140.802		22.6103		28		525		352440		0		175		0
14450		7.0.0.2		140.802		22.6103		28		526		352440		0		175		0
14500		7.0.0.2		1ID1	250		0	4	14501	0.016	580
14550		7.0.0.2		141.261		22.5522		31		535		358380		0		178		0
14600		7.0.0.2		142.409		22.4872		31		539		360360		0		179		0
14650		7.0.0.2		143.478		22.4701		31		546		364320		0		181		0
14700		7.0.0.2		144.477		22.4129		31		550		368280		0		183		0
14750		7.0.0.2		144.477		22.4129		31		550		368280		0		183		0
14800		7.0.0.2		143.902		22.8125		31		550		368280		0		183		0
14850		7.0.0.2		143.902		22.8125		31		550		368280		0		183		0
14900		7.0.0.2		143.214		22.7932		31		553		368280		0		183		0
14950		7.0.0.2		144.45		22.7091		31		557		370260		0		184		0
15000		7.0.0.2		145.124		22.6978		31		562		374220		0		186		0
15050		7.0.0.2		145.485		22.6903		31		564		376200		0		186		0
15100		7.0.0.2		145.485		22.6903		31		564		376200		0		186		0
15150		7.0.0.2		145.485		22.6903		31		564		376200		0		186		0
15200		7.0.0.2		145.485		22.6903		31		564		376200		0		186		0
15250		7.0.0.2		145.485		22.6903		31		567		376200		0		186		0
15300		7.0.0.2		145.485		22.6903		31		567		376200		0		186		0
15350		7.0.0.2		143.617		23.2593		31		569		378180		0		187		0
15400		7.0.0.2		144.627		23.2351		35		574		382140		0		189		0
15450		7.0.0.2		145.398		23.1872		35		581		384120		0		190		0
15500		7.0.0.2		146.048		23.1734		35		585		390060		0		192		0
15550		7.0.0.2		146.048		23.1734		35		585		390060		0		192		0
15600		7.0.0.2		146.048		23.1734		35		585		390060		0		192		0
15650		7.0.0.2		146.048		23.1734		35		585		390060		0		192		0
15700		7.0.0.2		144.236		23.1545		35		586		390060		0		192		0
15750		7.0.0.2		144.236		23.1545		35		586		390060		0		192		0
15800		7.0.0.2		144.236		23.1545		35		586		390060		0		192		0
15850		7.0.0.2		144.236		23.1545		35		586		390060		0		192		0
15900		7.0.0.2		144.236		23.1545		35		588		390060		0		192		0
15950		7.0.0.2		143.111		23.108		35		592		394020		0		193		0
16000		7.0.0.2		144.15		23.044		36		597		396000		0		195		0
16050		7.0.0.2		145.519		22.987		36		602		397980		0		196		0
16100		7.0.0.2		147.188		22.8631		36		613		399960		0		197		0
16150		7.0.0.2		147.188		22.8631		36		613		401940		0		198		0
16200		7.0.0.2		147.188		22.8631		36		613		401940		0		198		0
16250		7.0.0.2		146.91		23.4307		36		615		403920		0		199		0
16300		7.0.0.2		147.347		23.4028		36		620		405900		0		200		0
16350		7.0.0.2		148.285		23.3792		38		624		409860		0		202		0
16400		7.0.0.2		149.954		23.2634		38		631		411840		0		203		0
16450		7.0.0.2		150.228		23.2478		38		635		413820		0		204		0
16500		7.0.0.2		150.228		23.2478		38		635		413820		0		204		0
16550		7.0.0.2		150.228		23.2478		38		635		413820		0		204		0
16600		7.0.0.2		150.228		23.2478		38		635		413820		0		204		0
16650		7.0.0.2		148.464		23.2303		40		636		413820		0		204		0
16700		7.0.0.2		148.464		23.2303		40		636		413820		0		204		0
16750		7.0.0.2		148.464		23.2303		40		636		413820		0		204		0
16800		7.0.0.2		148.464		23.2303		40		636		413820		0		204		0
16850		7.0.0.2		146.96		23.2218		40		638		415800		0		205		0
16900		7.0.0.2		147.656		23.1789		40		645		417780		0		206		0
16950		7.0.0.2		148.622		23.1197		40		649		419760		0		207		0
17000		7.0.0.2		149.519		23.0999		40		656		423720		0		209		0
17050		7.0.0.2		149.519		23.0999		40		656		425700		0		210		0
17100		7.0.0.2		149.519		23.0999		40		656		425700		0		210		0
17150		7.0.0.2		149.519		23.0999		44		656		425700		0		210		0
17200		7.0.0.2		149.519		23.0999		44		657		425700		0		210		0
17250		7.0.0.2		147.764		23.0959		44		657		427680		0		211		0
17300		7.0.0.2		147.764		23.0959		44		657		427680		0		211		0
17350		7.0.0.2		147.764		23.0959		44		657		427680		0		211		0
17400		7.0.0.2		147.764		23.0959		44		657		427680		0		211		0
17450		7.0.0.2		146.322		23.0881		44		661		429660		0		212		0
17500		7.0.0.2		146.934		23.0727		44		666		433620		0		214		0
17550		7.0.0.2		147.868		23.0287		44		670		435600		0		215		0
17600		7.0.0.2		148.736		23.0103		44		677		439560		0		217		0
17650		7.0.0.2		149.984		22.9292		44		684		445500		0		220		0
17700		7.0.0.2		149.984		22.9292		48		684		445500		0		220		0
17750		7.0.0.2		149.984		22.9292		48		684		445500		0		220		0
17800		7.0.0.2		150.123		23.3912		48		689		445500		0		220		0
17850		7.0.0.2		151.093		23.3102	ID1	276		0	0	17856	0	44
ID1	356		0	8	19357	0.0224719	580
ID1	356		0	8	19357	0.0224719	1160
17900		7.0.0.2		151.678		23.294		48		699		451440		0		222		0
17950		7.0.0.2		152.227		23.2821		48		703		455400		0		225		0
18000		7.0.0.2		152.227		23.2821		48		703		455400		0		225		0
18050		7.0.0.2		152.227		23.2821		48		703		455400		0		225		0
18100		7.0.0.2		152.227		23.2821		48		703		455400		0		225		0
18150		7.0.0.2		150.529		23.2781		48		704		457380		0		226		0
18200		7.0.0.2		150.529		23.2781		48		704		457380		0		226		0
18250		7.0.0.2		150.529		23.2781		48		704		457380		0		226		0
18300		7.0.0.2		150.529		23.2781		52		704		457380		0		226		0
18350		7.0.0.2		150.529		23.2781		52		706		459360		0		226		0
18400		7.0.0.2		149.414		23.2624		52		710		461340		0		228		0
18450		7.0.0.2		150.236		23.2431		52		715		465300		0		230		0
18500		7.0.0.2		151.512		23.1358		52		724		465300		0		230		0
18550		7.0.0.2		151.512		23.1358		52		724		469260		0		232		0
18600		7.0.0.2		151.512		23.1358		52		724		469260		0		232		0
18650		7.0.0.2		151.512		23.1358		52		724		469260		0		232		0
18700		7.0.0.2		151.512		23.1358		52		725		469260		0		232		0
18750		7.0.0.2		149.878		23.1322		52		725		471240		0		233		0
18800		7.0.0.2		149.878		23.1322		52		725		471240		0		233		0
18850		7.0.0.2		149.878		23.1322		52		725		471240		0		233		0
18900		7.0.0.2		149.878		23.1322		56		725		471240		0		233		0
18950		7.0.0.2		148.528		23.125		56		727		473220		0		234		0
19000		7.0.0.2		149.14		23.088		56		734		475200		0		235		0
19050		7.0.0.2		149.993		23.048		56		738		477180		0		236		0
19100		7.0.0.2		151.414		22.9653		56		745		481140		0		237		0
19150		7.0.0.2		151.591		22.9637		56		749		483120		0		239		0
19200		7.0.0.2		151.591		22.9637		56		749		483120		0		239		0
19250		7.0.0.2		151.108		23.2525		56		749		483120		0		239		0
19300		7.0.0.2		151.108		23.2525		56		749		483120		0		239		0
19350		7.0.0.2		150.488		23.2488		56		752		485100		0		240		0
19400		7.0.0.2		151.408		23.1831		56		756		487080		0		241		0
19450		7.0.0.2		152.18		23.1657		56		761		491040		0		243		0
19500		7.0.0.2		153.005		23.116		60		770		493020		0		244		0
19550		7.0.0.2		153.005		23.116		60		770		495000		0		245		0
19600		7.0.0.2		153.005		23.116		60		770		495000		0		245		0
19650		7.0.0.2		153.005		23.116		60		770		495000		0		245		0
19700		7.0.0.2		153.005		23.116		60		771		495000		0		245		0
19750		7.0.0.2		151.439		23.1127		60		771		496980		0		246		0
19800		7.0.0.2		151.439		23.1127		60		771		496980		0		246		0
19850		7.0.0.2		151.439		23.1127		60		771		496980		0		246		0
19900		7.0.0.2		151.439		23.1127		60		771		496980		0		246		0
19950		7.0.0.2		150.14		23.106		60		773		498960		0		247		0
20000		7.0.0.2		150.663		23.0928		60		777		502920		0		249		0
20050		7.0.0.2		151.469		23.0552		60		784		504900		0		250		0
20100		7.0.0.2		152.216		23.0393		64		787		508860		0		252		0
20150		7.0.0.2		152.924		22.9968		64		795		514800		0		253		0
20200		7.0.0.2		152.924		22.9968		64		795		514800		0		253		0
20250		7.0.0.2		152.924		22.9968		64		795		514800		0		253		0
20300		7.0.0.2		152.924		22.9968		64		795		514800		0		253		0
20350		7.0.0.2		152.924		22.9968		64		796		516780		0		253		0
20400		7.0.0.2		152.924		22.9968		64		796		516780		0		253		0
20450		7.0.0.2		152.924		22.9968		64		796		516780		0		253		0
20500		7.0.0.2		152.924		22.9968		64		796		516780		0		253		0
20550		7.0.0.2		152.924		22.9968		64		796		516780		0		253		0
20600		7.0.0.2		152.924		22.9968		64		796		516780		0		253		0
20650		7.0.0.2		152.924		22.9968		64		796		516780		0		253		0
20700		7.0.0.2		152.924		22.9968		68		796		516780		0		253		0
20750		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
20800		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
20850		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
20900		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
20950		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
21000		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
21050		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
21100		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
21150		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
21200		7.0.0.2		152.924		22.9968		68		797		518760		0		2ID1	378		0	8	21527	0.021164	580
21250		7.0.0.2		152.924		22.9968		68		797		518760		0		253		0
21300		7.0.0.2		152.924		22.9968		72		797		518760		0		253		0
21350		7.0.0.2		152.924		22.9968		72		797		518760		0		253		0
21400		7.0.0.2		152.924		22.9968		72		797		518760		0		253		0
21450		7.0.0.2		152.924		22.9968		72		797		518760		0		253		0
21500		7.0.0.2		152.924		22.9968		72		797		518760		0		253		0
21550		7.0.0.2		152.924		22.9968		72		798		520740		0		253		0
21600		7.0.0.2		152.924		22.9968		72		798		520740		0		253		0
21650		7.0.0.2		152.924		22.9968		72		798		520740		0		253		0
