49.1238s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1331s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1423s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1516s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1608s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1701s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1793s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1886s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.1978s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2071s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2163s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2256s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2348s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2441s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2533s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2626s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2718s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2811s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2903s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.2995s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.3088s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.318s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.3273s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.3365s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.3458s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.355s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.3643s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.3735s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.3828s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.392s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4013s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4105s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4198s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.429s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4383s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4475s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4568s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.466s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4753s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4845s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.4938s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.503s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5123s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5215s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5307s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.54s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5492s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5585s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5677s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.577s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5862s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.5955s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6047s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.614s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6232s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6325s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6417s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.651s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6602s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6695s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6787s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.688s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.6972s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7065s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7157s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.725s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7342s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7435s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7527s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7619s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7712s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7804s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7897s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.7989s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8082s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8174s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8267s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8359s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8452s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8544s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8637s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8729s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8822s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.8914s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9007s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9099s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9192s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9284s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9377s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9469s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9562s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9654s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9747s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9839s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
49.9931s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
50.0024s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
50.0116s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
50.0209s 2 RttEstimator:Measurement(0x7faf0a4711e0, +517887888.0ns)
50.0301s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.0394s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.0486s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.0579s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.0671s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.0764s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.0856s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.0949s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1041s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1134s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1226s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1319s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1411s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1504s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1596s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1689s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1781s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1874s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.1966s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2059s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2151s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2243s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2336s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2428s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2521s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2613s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2706s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2798s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2891s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.2983s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3076s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3168s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3261s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3353s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3446s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3538s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3631s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3723s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3816s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.3908s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4001s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4093s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4186s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4278s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4371s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4463s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4555s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4648s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.474s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4833s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.4925s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5018s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.511s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5203s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5295s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5388s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.548s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5573s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5665s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5758s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.585s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.5943s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6035s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6128s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.622s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6313s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6405s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6498s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.659s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6683s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6775s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.6867s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.696s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7052s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7145s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7237s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.733s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7422s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7515s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7607s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.77s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7792s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7885s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.7977s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.807s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8162s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8255s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8347s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.844s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8532s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8625s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8717s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.881s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8902s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.8995s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9087s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9179s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9272s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9364s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9457s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9549s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9642s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9734s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9827s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
50.9919s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0012s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0104s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0197s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0289s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0382s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0474s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0567s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0659s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0752s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0844s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.0937s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1029s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1122s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1214s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1307s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1399s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1491s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1584s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1676s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1769s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1861s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.1954s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2046s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2139s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2231s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2324s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2416s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2509s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2601s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2694s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2786s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2879s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.2971s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3064s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3156s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3249s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3341s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3434s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3526s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3619s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3711s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3803s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3896s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.3988s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4081s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4173s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4266s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4358s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4451s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4543s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4636s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4728s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4821s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.4913s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5006s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5098s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5191s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5283s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5376s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5468s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5561s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5653s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5746s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5838s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.5931s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6023s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6115s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6208s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.63s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6393s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6485s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6578s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.667s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6763s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6855s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.6948s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.704s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7133s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7225s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7318s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.741s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7503s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7595s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7688s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.778s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7873s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.7965s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8058s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.815s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8243s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8335s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8427s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.852s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8612s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8705s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8797s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.889s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.8982s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9075s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9167s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.926s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9352s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9445s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9537s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.963s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9722s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9815s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
51.9907s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0092s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0185s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0277s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.037s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0462s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0555s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0647s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0739s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0832s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.0924s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1017s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1109s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1202s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1294s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1387s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1479s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1572s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1664s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1757s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1849s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.1942s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
52.2034s 2 RttEstimator:Measurement(0x7faf0a4711e0, +527135886.0ns)
