#DestinationIp	Time	Send Tcp throughput	Send Tcp delay	Number of Lost Pkts	Number of Tx Pkts	ErrorUlTx	ErrorDlTx	HarqUlTx	HarqDlTx
0.6		7.0.0.2		297.953		66.1833		0		1388		x		x		x		x	17176.1
0.7		7.0.0.2		2774.63		114.522		0		2777		x		x		x		x	103113
0.8		7.0.0.2		2765.8		150.112		0		4166		x		x		x		x	103113
0.9		7.0.0.2		2746.88		165.928		0		5555		x		x		x		x	103113
1		7.0.0.2		2774.63		174.974		0		6944		x		x		x		x	103113
1.1		7.0.0.2		2774.63		180.832		0		8333		x		x		x		x	103113
1.2		7.0.0.2		2746.88		184.936		0		9722		x		x		x		x	103113
1.3		7.0.0.2		2765.8		188.043		0		11111		x		x		x		x	103113
1.4		7.0.0.2		2774.63		190.364		0		12500		x		x		x		x	103113
1.5		7.0.0.2		2765.8		192.251		0		13889		x		x		x		x	103113
1.6		7.0.0.2		2746.88		193.743		0		15277		x		x		x		x	103113
1.7		7.0.0.2		2774.63		194.977		0		16666		x		x		x		x	103113
1.8		7.0.0.2		2774.63		196.018		0		18055		x		x		x		x	103113
1.9		7.0.0.2		2746.88		196.907		0		19444		x		x		x		x	103113
2		7.0.0.2		2765.8		197.695		0		20833		x		x		x		x	103113
2.1		7.0.0.2		2774.63		198.365		0		22222		x		x		x		x	103113
2.2		7.0.0.2		2746.88		198.955		0		23611		x		x		x		x	103113
2.3		7.0.0.2		2774.63		199.477		0		25000		x		x		x		x	103113
2.4		7.0.0.2		2765.8		199.956		0		26389		x		x		x		x	103113
2.5		7.0.0.2		2774.63		200.375		0		27778		x		x		x		x	103113
2.6		7.0.0.2		2746.88		200.753		0		29167		x		x		x		x	103113
2.7		7.0.0.2		2774.63		201.096		0		30555		x		x		x		x	103113
2.8		7.0.0.2		2765.8		201.418		0		31944		x		x		x		x	103113
2.9		7.0.0.2		2746.88		201.705		0		33333		x		x		x		x	103113
3		7.0.0.2		2774.63		201.967		0		34722		x		x		x		x	103113
3.1		7.0.0.2		2774.63		202.211		0		36111		x		x		x		x	103113
3.2		7.0.0.2		2765.8		202.442		0		37500		x		x		x		x	103113
3.3		7.0.0.2		2746.88		202.649		0		38889		x		x		x		x	103113
3.4		7.0.0.2		2774.63		202.842		0		40278		x		x		x		x	103113
3.5		7.0.0.2		2746.88		203.024		0		41667		x		x		x		x	103113
3.6		7.0.0.2		2774.63		203.192		0		43056		x		x		x		x	103113
3.7		7.0.0.2		2765.8		203.355		0		44445		x		x		x		x	103113
3.8		7.0.0.2		2774.63		203.504		0		45833		x		x		x		x	103113
3.9		7.0.0.2		2746.88		203.644		0		47222		x		x		x		x	103113
4		7.0.0.2		2774.63		203.775		0		48611		x		x		x		x	103113
4.1		7.0.0.2		2765.8		203.903		0		50000		x		x		x		x	103113
4.2		7.0.0.2		2774.63		204.02		0		51389		x		x		x		x	103113
4.3		7.0.0.2		2746.88		204.131		0		52778		x		x		x		x	103113
4.4		7.0.0.2		2774.63		204.237		0		54167		x		x		x		x	103113
4.5		7.0.0.2		2765.8		204.34		0		55556		x		x		x		x	103113
4.6		7.0.0.2		2755.3		204.433		0		56945		x		x		x		x	103113
4.7		7.0.0.2		2765.8		204.526		0		58334		x		x		x		x	103113
4.8		7.0.0.2		2774.63		204.613		0		59723		x		x		x		x	103113
4.9		7.0.0.2		2746.88		204.695		0		61111		x		x		x		x	103113
5		7.0.0.2		2774.63		204.773		0		62500		x		x		x		x	103113
5.1		7.0.0.2		2765.8		204.851		0		63889		x		x		x		x	103113
5.2		7.0.0.2		2746.88		204.923		0		65278		x		x		x		x	103113
5.3		7.0.0.2		2774.63		204.992		0		66667		x		x		x		x	103113
5.4		7.0.0.2		2774.63		205.059		0		68056		x		x		x		x	103113
5.5		7.0.0.2		2719.68		205.146		0		69445		x		x		x		x	103113
5.6		7.0.0.2		2774.63		205.225		0		70834		x		x		x		x	103113
5.7		7.0.0.2		2765.8		205.285		0		72223		x		x		x		x	103113
