ID1	144		10	671	510	4.65972	134208
ID1	145		10	681	510	4.69655	135140
ID1	146		10	691	510	4.73288	136072
ID1	147		10	701	510	4.76871	137004
ID1	148		10	711	510	4.80405	137936
ID1	149		10	721	510	4.83893	138868
ID1	150		10	731	510	4.87333	139800
ID1	151		10	741	510	4.90728	140732
ID1	152		10	751	510	4.94079	141664
ID1	153		10	761	511	4.97386	142596
ID1	154		11	772	511	5.01299	143528
ID1	155		11	783	511	5.05161	144460
ID1	156		11	794	511	5.08974	145392
ID1	157		11	805	511	5.12739	146324
ID1	158		11	816	511	5.16456	147256
ID1	159		11	827	511	5.20126	148188
ID1	160		11	838	511	5.2375	149120
ID1	161		11	849	511	5.27329	150052
ID1	162		11	860	511	5.30864	150984
ID1	163		11	871	511	5.34356	151916
ID1	164		11	882	511	5.37805	152848
ID1	165		11	893	511	5.41212	153780
ID1	166		11	904	511	5.44578	154712
ID1	167		11	915	512	5.47904	155644
ID1	168		12	927	512	5.51786	156576
ID1	169		12	939	512	5.55621	157508
ID1	170		12	951	512	5.59412	158440
ID1	171		12	963	512	5.63158	159372
ID1	172		12	975	512	5.6686	160304
ID1	173		12	987	512	5.7052	161236
ID1	174		12	999	512	5.74138	162168
ID1	175		12	1011	512	5.77714	163100
ID1	176		12	1023	512	5.8125	164032
ID1	177		12	1035	512	5.84746	164964
ID1	178		12	1047	512	5.88202	165896
ID1	179		12	1059	512	5.9162	166828
ID1	180		12	1071	512	5.95	167760
ID1	181		12	1083	513	5.98343	168692
ID1	182		13	1096	513	6.02198	169624
ID1	183		13	1109	513	6.06011	170556
ID1	184		13	1122	513	6.09783	171488
ID1	185		13	1135	513	6.13514	172420
ID1	186		13	1148	513	6.17204	173352
ID1	187		13	1161	513	6.20856	174284
ID1	188		13	1174	513	6.24468	175216
ID1	189		13	1187	513	6.28042	176148
ID1	190		13	1200	513	6.31579	177080
ID1	191		13	1213	513	6.35079	178012
ID1	192		13	1226	513	6.38542	178944
ID1	193		13	1239	513	6.41969	179876
ID1	194		13	1252	513	6.45361	180808
ID1	195		13	1265	514	6.48718	181740
ID1	196		14	1279	514	6.52551	182672
ID1	197		14	1293	514	6.56345	183604
ID1	198		14	1307	514	6.60101	184536
ID1	199		14	1321	514	6.63819	185468
ID1	200		14	1335	514	6.675	186400
ID1	201		14	1349	514	6.71144	187332
ID1	202		14	1363	514	6.74752	188264
ID1	203		14	1377	514	6.78325	189196
ID1	204		14	1391	514	6.81863	190128
ID1	205		14	1405	514	6.85366	191060
ID1	206		14	1419	514	6.88835	191992
ID1	207		14	1433	514	6.92271	192924
ID1	208		14	1447	514	6.95673	193856
ID1	209		14	1461	515	6.99043	194788
ID1	210		15	1476	515	7.02857	195720
ID1	211		15	1491	515	7.06635	196652
ID1	212		15	1506	515	7.10377	197584
ID1	213		15	1521	515	7.14085	198516
ID1	214		15	1536	515	7.17757	199448
ID1	215		15	1551	515	7.21395	200380
ID1	216		15	1566	515	7.25	201312
ID1	217		15	1581	515	7.28571	202244
ID1	218		15	1596	515	7.3211	203176
ID1	219		15	1611	515	7.35616	204108
ID1	220		15	1626	515	7.39091	205040
ID1	221		15	1641	515	7.42534	205972
ID1	222		15	1656	515	7.45946	206904
ID1	223		15	1671	516	7.49327	207836
ID1	224		16	1687	516	7.53125	208768
ID1	225		16	1703	516	7.56889	209700
ID1	226		16	1719	516	7.60619	210632
ID1	227		16	1735	516	7.64317	211564
ID1	228		16	1751	516	7.67982	212496
ID1	229		16	1767	516	7.71616	213428
ID1	230		16	1783	516	7.75217	214360
