#DestinationIp	Time	Send Tcp throughput	Send Tcp delay	Number of Lost Pkts	Number of Tx Pkts	ErrorUlTx	ErrorDlTx	HarqUlTx	HarqDlTx
0.6		7.0.0.2		297.953		66.1833		0		1388		x		x		x		x	17176.1
0.7		7.0.0.2		2774.63		95.5498		0		2777		x		x		x		x	103113
0.8		7.0.0.2		2765.8		103.563		0		4166		x		x		x		x	103113
0.9		7.0.0.2		2746.88		107.065		0		5555		x		x		x		x	103113
1		7.0.0.2		2774.63		109.065		0		6944		x		x		x		x	103113
1.1		7.0.0.2		2774.63		110.365		0		8333		x		x		x		x	103113
1.2		7.0.0.2		2746.88		111.274		0		9722		x		x		x		x	103113
1.3		7.0.0.2		2765.8		111.964		0		11111		x		x		x		x	103113
1.4		7.0.0.2		2774.63		112.478		0		12500		x		x		x		x	103113
1.5		7.0.0.2		2765.8		112.895		0		13889		x		x		x		x	103113
1.6		7.0.0.2		2746.88		113.226		0		15277		x		x		x		x	103113
1.7		7.0.0.2		2774.63		113.498		0		16666		x		x		x		x	103113
1.8		7.0.0.2		2774.63		113.728		0		18055		x		x		x		x	103113
1.9		7.0.0.2		2746.88		113.926		0		19444		x		x		x		x	103113
2		7.0.0.2		2765.8		114.101		0		20833		x		x		x		x	103113
2.1		7.0.0.2		2774.63		114.25		0		22222		x		x		x		x	103113
2.2		7.0.0.2		2746.88		114.382		0		23611		x		x		x		x	103113
2.3		7.0.0.2		2774.63		114.497		0		25000		x		x		x		x	103113
2.4		7.0.0.2		2765.8		114.602		0		26389		x		x		x		x	103113
2.5		7.0.0.2		2774.63		114.695		0		27778		x		x		x		x	103113
2.6		7.0.0.2		2746.88		114.779		0		29167		x		x		x		x	103113
2.7		7.0.0.2		2774.63		114.854		0		30555		x		x		x		x	103113
2.8		7.0.0.2		2765.8		114.926		0		31944		x		x		x		x	103113
2.9		7.0.0.2		2746.88		114.99		0		33333		x		x		x		x	103113
3		7.0.0.2		2774.63		115.048		0		34722		x		x		x		x	103113
