% time	cellId	IMSI	RNTI	sinrLinear
37.281	1	1	1	17.4493
37.321	1	1	1	43.6321
37.361	1	1	1	110.815
37.401	1	1	1	32.0154
37.441	1	1	1	43.9392
37.481	1	1	1	99.1549
37.521	1	1	1	9.85677
37.561	1	1	1	5.98666
37.601	1	1	1	31.9263
37.641	1	1	1	74.4118
37.681	1	1	1	35.3905
37.721	1	1	1	3.27655
37.761	1	1	1	47.2838
37.801	1	1	1	80.4839
37.841	1	1	1	90.9866
37.881	1	1	1	74.8288
37.921	1	1	1	22.482
37.961	1	1	1	68.1302
38.001	1	1	1	51.3661
38.041	1	1	1	54.4315
38.081	1	1	1	27.972
38.121	1	1	1	25.1782
38.161	1	1	1	18.1044
38.201	1	1	1	64.1427
38.241	1	1	1	86.9243
38.281	1	1	1	48.632
38.321	1	1	1	29.9253
38.361	1	1	1	5.69784
38.401	1	1	1	22.6851
38.441	1	1	1	50.5738
38.481	1	1	1	19.6516
38.521	1	1	1	31.2012
38.561	1	1	1	18.4281
38.601	1	1	1	4.87947
38.641	1	1	1	3.95322
38.681	1	1	1	11.9905
38.721	1	1	1	24.485
38.761	1	1	1	19.163
38.801	1	1	1	3.74244
38.841	1	1	1	23.3043
38.881	1	1	1	54.1107
38.921	1	1	1	39.8862
38.961	1	1	1	6.52002
39.001	1	1	1	14.2094
39.041	1	1	1	12.8637
39.081	1	1	1	12.0248
39.121	1	1	1	8.27704
39.161	1	1	1	6.20128
39.201	1	1	1	2.26653
39.241	1	1	1	34.3088
39.281	1	1	1	84.2834
39.321	1	1	1	49.5638
39.361	1	1	1	12.4
39.401	1	1	1	77.5053
39.441	1	1	1	99.844
39.481	1	1	1	82.7807
39.521	1	1	1	45.3513
39.561	1	1	1	49.7053
39.601	1	1	1	11.6762
39.641	1	1	1	12.2259
39.681	1	1	1	21.3777
39.721	1	1	1	51.798
39.761	1	1	1	38.8383
39.801	1	1	1	65.033
39.841	1	1	1	158.263
39.881	1	1	1	85.9935
39.921	1	1	1	6.49354
39.961	1	1	1	10.6535
40.001	1	1	1	20.961
40.041	1	1	1	22.6695
40.081	1	1	1	45.6178
40.121	1	1	1	20.049
40.161	1	1	1	31.6023
40.201	1	1	1	84.594
40.241	1	1	1	42.0879
40.281	1	1	1	11.1286
40.321	1	1	1	11.9404
40.361	1	1	1	6.29986
40.401	1	1	1	6.4854
40.441	1	1	1	11.2397
40.481	1	1	1	21.1343
40.521	1	1	1	29.4335
40.561	1	1	1	35.9754
40.601	1	1	1	3.96962
40.641	1	1	1	64.2013
40.681	1	1	1	34.1859
40.721	1	1	1	16.4023
40.761	1	1	1	67.6447
40.801	1	1	1	1.12668
40.841	1	1	1	170.273
40.881	1	1	1	259.099
40.921	1	1	1	43.8609
40.961	1	1	1	34.3798
41.001	1	1	1	11.3152
41.041	1	1	1	60.4774
41.081	1	1	1	62.3362
41.121	1	1	1	56.2944
41.161	1	1	1	58.0682
41.201	1	1	1	9.72065
41.241	1	1	1	21.7319
41.281	1	1	1	81.9149
41.321	1	1	1	62.5592
41.361	1	1	1	11.5762
41.401	1	1	1	1.579
41.441	1	1	1	2.73871
41.481	1	1	1	18.3725
41.521	1	1	1	11.7676
41.561	1	1	1	12.1172
41.601	1	1	1	3.24669
41.641	1	1	1	5.39825
41.681	1	1	1	3.39368
41.721	1	1	1	34.7891
41.761	1	1	1	48.0751
41.801	1	1	1	15.1062
41.841	1	1	1	12.6399
41.881	1	1	1	14.3693
41.921	1	1	1	17.9472
41.961	1	1	1	23.0421
42.001	1	1	1	12.1952
42.041	1	1	1	4.06193
42.081	1	1	1	22.8318
42.121	1	1	1	87.0114
42.161	1	1	1	34.2732
42.201	1	1	1	16.2944
42.241	1	1	1	87.7296
42.281	1	1	1	65.9663
42.321	1	1	1	32.9879
42.361	1	1	1	16.6907
42.401	1	1	1	17.8338
42.441	1	1	1	31.6979
42.481	1	1	1	10.4763
42.521	1	1	1	1.67586
42.561	1	1	1	8.33794
42.601	1	1	1	16.1826
42.641	1	1	1	20.1093
42.681	1	1	1	26.0673
42.721	1	1	1	45.0859
42.761	1	1	1	14.5453
42.801	1	1	1	42.9551
42.841	1	1	1	82.8129
42.881	1	1	1	31.7755
42.921	1	1	1	11.1203
42.961	1	1	1	10.8257
43.001	1	1	1	48.2287
43.041	1	1	1	30.8677
43.081	1	1	1	5.83656
43.121	1	1	1	12.0858
43.161	1	1	1	5.91188
43.201	1	1	1	65.9144
43.241	1	1	1	92.8954
43.281	1	1	1	29.0389
43.321	1	1	1	4.42224
43.361	1	1	1	20.6373
43.401	1	1	1	18.9337
43.441	1	1	1	15.3493
43.481	1	1	1	13.7638
43.521	1	1	1	16.5494
43.561	1	1	1	59.1519
43.601	1	1	1	45.4956
43.641	1	1	1	22.3313
43.681	1	1	1	29.0669
43.721	1	1	1	14.326
43.761	1	1	1	34.566
43.801	1	1	1	42.358
43.841	1	1	1	19.8587
43.881	1	1	1	14.3466
43.921	1	1	1	3.12219
43.961	1	1	1	5.73635
44.001	1	1	1	43.445
44.041	1	1	1	48.2467
44.081	1	1	1	8.5011
44.121	1	1	1	35.1587
44.161	1	1	1	76.7368
44.201	1	1	1	17.8066
44.241	1	1	1	11.7743
44.281	1	1	1	15.3489
44.321	1	1	1	17.5093
44.361	1	1	1	115.137
44.401	1	1	1	51.0504
44.441	1	1	1	18.2005
44.481	1	1	1	88.2033
44.521	1	1	1	3.5889
44.561	1	1	1	5.45429
44.601	1	1	1	2.3819
44.641	1	1	1	28.1988
44.681	1	1	1	49.9955
44.721	1	1	1	18.9821
44.761	1	1	1	11.1925
44.801	1	1	1	14.7692
44.841	1	1	1	16.1344
44.881	1	1	1	23.4886
44.921	1	1	1	16.4484
44.961	1	1	1	34.2002
45.001	1	1	1	47.4475
45.041	1	1	1	5.18453
45.081	1	1	1	2.30148
45.121	1	1	1	3.45336
45.161	1	1	1	27.1712
45.201	1	1	1	51.1352
45.241	1	1	1	26.9602
45.281	1	1	1	17.5285
45.321	1	1	1	20.6622
45.361	1	1	1	29.9285
45.401	1	1	1	30.4334
45.441	1	1	1	10.6579
45.481	1	1	1	41.788
45.521	1	1	1	20.4464
45.561	1	1	1	68.6114
45.601	1	1	1	47.9294
45.641	1	1	1	0.617024
45.681	1	1	1	38.7009
45.721	1	1	1	35.7463
45.761	1	1	1	26.5791
45.801	1	1	1	50.1756
45.841	1	1	1	13.9049
45.881	1	1	1	43.7447
45.921	1	1	1	57.175
45.961	1	1	1	5.02105
46.001	1	1	1	7.57788
46.041	1	1	1	9.27619
46.081	1	1	1	55.0307
46.121	1	1	1	79.4325
46.161	1	1	1	44.5899
46.201	1	1	1	12.7565
46.241	1	1	1	10.8547
46.281	1	1	1	8.72711
46.321	1	1	1	6.39632
46.361	1	1	1	58.8488
46.401	1	1	1	81.1119
46.441	1	1	1	25.6679
46.481	1	1	1	23.1454
46.521	1	1	1	24.2823
46.561	1	1	1	38.3355
46.601	1	1	1	21.4669
46.641	1	1	1	18.5829
46.681	1	1	1	18.3658
46.721	1	1	1	6.50246
46.761	1	1	1	24.3721
46.801	1	1	1	53.9786
46.841	1	1	1	46.0627
46.881	1	1	1	12.4798
46.921	1	1	1	5.63094
46.961	1	1	1	10.2755
47.001	1	1	1	10.6015
47.041	1	1	1	11.9743
47.081	1	1	1	49.0984
47.121	1	1	1	26.9763
47.161	1	1	1	6.22018
47.201	1	1	1	11.1679
47.241	1	1	1	7.60797
47.281	1	1	1	70.2862
47.321	1	1	1	88.5418
47.361	1	1	1	24.1624
47.401	1	1	1	5.20025
47.441	1	1	1	20.921
47.481	1	1	1	18.136
47.521	1	1	1	11.8106
47.561	1	1	1	18.3125
47.601	1	1	1	20.2732
47.641	1	1	1	13.4379
47.681	1	1	1	1.11937
47.721	1	1	1	27.7296
47.761	1	1	1	77.1242
47.801	1	1	1	33.5978
47.841	1	1	1	5.89041
47.881	1	1	1	21.2751
47.921	1	1	1	5.78063
47.961	1	1	1	19.7486
48.001	1	1	1	94.6991
48.041	1	1	1	25.5006
48.081	1	1	1	6.24691
48.121	1	1	1	7.31683
48.161	1	1	1	18.6679
48.201	1	1	1	12.7733
48.241	1	1	1	26.3847
48.281	1	1	1	90.9447
48.321	1	1	1	77.6752
48.361	1	1	1	13.227
48.401	1	1	1	9.52383
48.441	1	1	1	14.9505
48.481	1	1	1	6.65457
48.521	1	1	1	23.984
48.561	1	1	1	12.926
48.601	1	1	1	15.8986
48.641	1	1	1	31.0441
48.681	1	1	1	2.06042
48.721	1	1	1	29.5603
48.761	1	1	1	41.092
48.801	1	1	1	9.89828
48.841	1	1	1	15.5654
48.881	1	1	1	31.4542
48.921	1	1	1	72.7829
48.961	1	1	1	73.1129
49.001	1	1	1	8.55769
49.041	1	1	1	30.547
49.081	1	1	1	48.5246
49.121	1	1	1	41.778
49.161	1	1	1	28.8578
49.201	1	1	1	23.4205
49.241	1	1	1	36.4994
49.281	1	1	1	44.4697
49.321	1	1	1	35.0187
49.361	1	1	1	40.6372
49.401	1	1	1	23.157
49.441	1	1	1	30.7134
49.481	1	1	1	49.8931
49.521	1	1	1	11.0435
49.561	1	1	1	4.14955
49.601	1	1	1	10.4825
49.641	1	1	1	27.9151
49.681	1	1	1	35.7609
49.721	1	1	1	39.5493
49.761	1	1	1	48.7577
49.801	1	1	1	34.7547
49.841	1	1	1	13.1121
49.881	1	1	1	54.5362
49.921	1	1	1	80.7321
49.961	1	1	1	30.8902
50.001	1	1	1	20.1466
50.041	1	1	1	16.1784
50.081	1	1	1	20.6365
50.121	1	1	1	63.2346
50.161	1	1	1	71.6056
50.201	1	1	1	44.9425
50.241	1	1	1	18.4253
50.281	1	1	1	20.3072
50.321	1	1	1	12.7031
50.361	1	1	1	2.14911
50.401	1	1	1	22.5229
50.441	1	1	1	18.123
50.481	1	1	1	5.86905
50.521	1	1	1	21.1918
50.561	1	1	1	25.9763
50.601	1	1	1	55.7916
50.641	1	1	1	81.9764
50.681	1	1	1	81.5388
50.721	1	1	1	20.4108
50.761	1	1	1	4.34384
50.801	1	1	1	19.975
50.841	1	1	1	8.53042
50.881	1	1	1	22.0845
50.921	1	1	1	48.4953
50.961	1	1	1	23.3413
51.001	1	1	1	23.5772
51.041	1	1	1	75.6506
51.081	1	1	1	51.3441
51.121	1	1	1	39.2777
51.161	1	1	1	61.3585
51.201	1	1	1	34.476
51.241	1	1	1	20.9881
51.281	1	1	1	13.3474
51.321	1	1	1	6.71746
51.361	1	1	1	2.61278
51.401	1	1	1	12.6512
51.441	1	1	1	21.7371
51.481	1	1	1	14.8519
51.521	1	1	1	15.308
51.561	1	1	1	38.1468
51.601	1	1	1	80.6554
51.641	1	1	1	33.2793
51.681	1	1	1	10.6429
51.721	1	1	1	10.7609
51.761	1	1	1	5.82677
51.801	1	1	1	6.35101
51.841	1	1	1	11.9341
51.881	1	1	1	21.1324
51.921	1	1	1	30.1843
51.961	1	1	1	30.5089
52.001	1	1	1	13.5951
52.041	1	1	1	7.37156
52.081	1	1	1	46.449
52.121	1	1	1	67.4115
52.161	1	1	1	27.6519
52.201	1	1	1	11.7262
52.241	1	1	1	37.0839
52.281	1	1	1	27.4016
52.321	1	1	1	18.075
52.361	1	1	1	29.761
52.401	1	1	1	14.3458
52.441	1	1	1	1.84801
52.481	1	1	1	2.59039
52.521	1	1	1	46.1668
52.561	1	1	1	3.63483
52.601	1	1	1	16.4195
52.641	1	1	1	20.0234
52.681	1	1	1	15.3176
52.721	1	1	1	12.7133
52.761	1	1	1	31.7473
52.801	1	1	1	80.6897
52.841	1	1	1	46.8528
52.881	1	1	1	13.4165
52.921	1	1	1	52.7546
52.961	1	1	1	37.7395
53.001	1	1	1	5.52932
53.041	1	1	1	11.6416
53.081	1	1	1	6.23611
53.121	1	1	1	6.4497
53.161	1	1	1	38.8614
53.201	1	1	1	56.4803
53.241	1	1	1	30.1203
53.281	1	1	1	24.8496
53.321	1	1	1	16.1395
53.361	1	1	1	45.6744
53.401	1	1	1	85.0023
53.441	1	1	1	54.1075
53.481	1	1	1	32.2184
53.521	1	1	1	18.3804
53.561	1	1	1	8.40069
53.601	1	1	1	6.91612
53.641	1	1	1	48.2528
53.681	1	1	1	77.8644
53.721	1	1	1	47.6123
53.761	1	1	1	14.027
53.801	1	1	1	10.0517
53.841	1	1	1	9.50998
53.881	1	1	1	4.42304
53.921	1	1	1	50.7972
53.961	1	1	1	81.3877
54.001	1	1	1	30.2318
54.041	1	1	1	41.0406
54.081	1	1	1	31.6476
54.121	1	1	1	57.2263
54.161	1	1	1	51.672
54.201	1	1	1	16.8794
54.241	1	1	1	11.7434
54.281	1	1	1	29.566
54.321	1	1	1	22.6773
54.361	1	1	1	3.78468
54.401	1	1	1	12.3287
54.441	1	1	1	8.39418
54.481	1	1	1	21.409
54.521	1	1	1	8.40957
54.561	1	1	1	7.4531
54.601	1	1	1	11.3813
54.641	1	1	1	6.78469
54.681	1	1	1	11.626
54.721	1	1	1	21.158
54.761	1	1	1	15.2313
54.801	1	1	1	33.4622
54.841	1	1	1	28.0952
54.881	1	1	1	10.0919
54.921	1	1	1	46.279
54.961	1	1	1	29.6788
55.001	1	1	1	21.0641
55.041	1	1	1	18.353
55.081	1	1	1	9.06726
55.121	1	1	1	13.6688
55.161	1	1	1	6.27038
55.201	1	1	1	4.21848
55.241	1	1	1	2.9877
55.281	1	1	1	13.0789
55.321	1	1	1	46.9109
55.361	1	1	1	30.9521
55.401	1	1	1	8.98461
55.441	1	1	1	14.6459
55.481	1	1	1	13.077
55.521	1	1	1	0.691482
55.561	1	1	1	6.85534
55.601	1	1	1	50.9273
55.641	1	1	1	74.4966
55.681	1	1	1	80.1178
55.721	1	1	1	79.9902
55.761	1	1	1	18.2381
55.801	1	1	1	29.5968
55.841	1	1	1	27.2425
55.881	1	1	1	18.3962
55.921	1	1	1	119.953
55.961	1	1	1	88.2341
56.001	1	1	1	9.90876
56.041	1	1	1	1.19227
56.081	1	1	1	10.088
56.121	1	1	1	5.30241
56.161	1	1	1	6.61438
56.201	1	1	1	15.693
56.241	1	1	1	6.4549
56.281	1	1	1	18.5806
56.321	1	1	1	49.7299
56.361	1	1	1	62.6485
56.401	1	1	1	38.2875
56.441	1	1	1	13.9344
56.481	1	1	1	52.8663
56.521	1	1	1	17.8001
56.561	1	1	1	0.901866
56.601	1	1	1	12.783
56.641	1	1	1	4.46733
56.681	1	1	1	9.06301
56.721	1	1	1	34.7085
56.761	1	1	1	39.2399
56.801	1	1	1	30.2524
56.841	1	1	1	55.5907
56.881	1	1	1	64.6835
56.921	1	1	1	30.9413
56.961	1	1	1	44.864
57.001	1	1	1	42.815
57.041	1	1	1	6.49538
57.081	1	1	1	44.107
57.121	1	1	1	33.1489
57.161	1	1	1	10.3109
57.201	1	1	1	49.5563
57.241	1	1	1	23.4448
57.281	1	1	1	21.0035
57.321	1	1	1	36.2729
57.361	1	1	1	19.8988
57.401	1	1	1	5.93351
57.441	1	1	1	34.0079
57.481	1	1	1	49.429
57.521	1	1	1	19.9653
57.561	1	1	1	8.24589
57.601	1	1	1	13.965
57.641	1	1	1	24.0014
57.681	1	1	1	6.22752
57.721	1	1	1	11.1203
57.761	1	1	1	18.2717
57.801	1	1	1	6.79128
57.841	1	1	1	8.50176
57.881	1	1	1	32.5773
57.921	1	1	1	25.7388
57.961	1	1	1	10.8198
58.001	1	1	1	24.6861
58.041	1	1	1	26.3807
58.081	1	1	1	35.3147
58.121	1	1	1	65.6119
58.161	1	1	1	51.9138
58.201	1	1	1	21.4346
58.241	1	1	1	10.8191
58.281	1	1	1	8.12113
58.321	1	1	1	15.9137
58.361	1	1	1	29.0286
58.401	1	1	1	14.5727
58.441	1	1	1	8.60494
58.481	1	1	1	40.2005
58.521	1	1	1	16.0834
58.561	1	1	1	11.6712
58.601	1	1	1	35.4359
58.641	1	1	1	27.8466
58.681	1	1	1	7.00532
58.721	1	1	1	18.6876
58.761	1	1	1	40.6035
58.801	1	1	1	50.1228
58.841	1	1	1	12.2976
58.881	1	1	1	23.6157
58.921	1	1	1	77.8838
58.961	1	1	1	46.1325
59.001	1	1	1	4.07912
59.041	1	1	1	2.47548
59.081	1	1	1	7.75245
59.121	1	1	1	6.66423
59.161	1	1	1	5.66858
59.201	1	1	1	26.4851
59.241	1	1	1	65.506
59.281	1	1	1	62.6381
59.321	1	1	1	20.3203
59.361	1	1	1	4.55191
59.401	1	1	1	3.41039
59.441	1	1	1	10.7412
59.481	1	1	1	25.927
59.521	1	1	1	12.6961
59.561	1	1	1	33.0212
59.601	1	1	1	33.3391
59.641	1	1	1	8.99766
59.681	1	1	1	1.15307
59.721	1	1	1	6.63465
59.761	1	1	1	7.5874
59.801	1	1	1	4.79516
59.841	1	1	1	16.8272
59.881	1	1	1	55.0776
59.921	1	1	1	70.1906
59.961	1	1	1	32.2791
60.001	1	1	1	105.444
60.041	1	1	1	78.7107
60.081	1	1	1	26.2325
60.121	1	1	1	6.36826
60.161	1	1	1	4.39621
60.201	1	1	1	3.81527
60.241	1	1	1	9.67172
60.281	1	1	1	23.1321
60.321	1	1	1	25.5215
60.361	1	1	1	7.10726
60.401	1	1	1	4.1038
60.441	1	1	1	14.8389
60.481	1	1	1	8.12697
60.521	1	1	1	12.3531
60.561	1	1	1	21.6063
60.601	1	1	1	13.2047
60.641	1	1	1	3.81023
60.681	1	1	1	8.49708
60.721	1	1	1	10.8109
60.761	1	1	1	8.9738
60.801	1	1	1	19.629
60.841	1	1	1	29.3315
60.881	1	1	1	12.3812
60.921	1	1	1	8.34685
60.961	1	1	1	21.7778
61.001	1	1	1	46.2173
61.041	1	1	1	41.2875
61.081	1	1	1	8.84418
61.121	1	1	1	12.1219
61.161	1	1	1	22.2274
61.201	1	1	1	49.5873
61.241	1	1	1	32.6335
61.281	1	1	1	71.676
61.321	1	1	1	146.945
61.361	1	1	1	64.5122
61.401	1	1	1	4.98873
61.441	1	1	1	9.12766
61.481	1	1	1	4.60315
61.521	1	1	1	73.7458
61.561	1	1	1	25.1735
61.601	1	1	1	1.28219
61.641	1	1	1	2.60782
61.681	1	1	1	7.53792
61.721	1	1	1	38.3763
61.761	1	1	1	42.7033
61.801	1	1	1	17.8586
61.841	1	1	1	18.3049
61.881	1	1	1	20.4966
61.921	1	1	1	32.7266
61.961	1	1	1	19.0429
62.001	1	1	1	9.49855
62.041	1	1	1	61.988
62.081	1	1	1	69.8783
62.121	1	1	1	11.4957
62.161	1	1	1	24.1417
62.201	1	1	1	42.0189
62.241	1	1	1	20.0625
62.281	1	1	1	11.3899
62.321	1	1	1	28.0638
62.361	1	1	1	34.3829
62.401	1	1	1	11.235
62.441	1	1	1	32.135
62.481	1	1	1	41.4102
62.521	1	1	1	32.3048
62.561	1	1	1	39.0223
62.601	1	1	1	41.2405
62.641	1	1	1	22.6038
62.681	1	1	1	39.7446
62.721	1	1	1	64.3587
62.761	1	1	1	25.1568
62.801	1	1	1	5.60238
62.841	1	1	1	6.00292
62.881	1	1	1	25.4024
62.921	1	1	1	39.4028
62.961	1	1	1	7.49151
63.001	1	1	1	3.25421
63.041	1	1	1	21.8731
63.081	1	1	1	17.6566
63.121	1	1	1	4.41759
63.161	1	1	1	11.1166
63.201	1	1	1	15.0712
63.241	1	1	1	16.5876
63.281	1	1	1	6.51073
63.321	1	1	1	22.6713
63.361	1	1	1	40.0841
63.401	1	1	1	7.7009
63.441	1	1	1	15.3726
63.481	1	1	1	45.005
63.521	1	1	1	58.3462
63.561	1	1	1	30.3085
63.601	1	1	1	8.36953
63.641	1	1	1	27.9729
63.681	1	1	1	20.147
63.721	1	1	1	1.57952
63.761	1	1	1	12.8381
63.801	1	1	1	23.5954
63.841	1	1	1	7.25174
63.881	1	1	1	2.85424
63.921	1	1	1	9.93926
63.961	1	1	1	39.4244
64.001	1	1	1	16.574
64.041	1	1	1	14.1625
64.081	1	1	1	6.03166
64.121	1	1	1	17.3804
64.161	1	1	1	30.0457
64.201	1	1	1	4.5317
64.241	1	1	1	17.8614
64.281	1	1	1	47.1254
64.321	1	1	1	57.4388
64.361	1	1	1	28.313
64.401	1	1	1	4.98461
64.441	1	1	1	46.0321
64.481	1	1	1	38.8647
64.521	1	1	1	10.5167
64.561	1	1	1	3.9084
64.601	1	1	1	2.91452
64.641	1	1	1	11.2752
64.681	1	1	1	17.5203
64.721	1	1	1	4.96546
64.761	1	1	1	4.65244
64.801	1	1	1	7.09559
64.841	1	1	1	5.96709
64.881	1	1	1	27.388
64.921	1	1	1	33.3879
64.961	1	1	1	11.5901
65.001	1	1	1	0.487801
65.041	1	1	1	9.86344
65.081	1	1	1	54.8313
65.121	1	1	1	71.5732
65.161	1	1	1	79.6169
65.201	1	1	1	71.4095
65.241	1	1	1	13.2529
65.281	1	1	1	33.074
65.321	1	1	1	20.5557
65.361	1	1	1	27.0906
65.401	1	1	1	122.45
65.441	1	1	1	72.3258
65.481	1	1	1	12.4083
65.521	1	1	1	4.29144
65.561	1	1	1	20.1719
65.601	1	1	1	53.2449
65.641	1	1	1	20.1036
65.681	1	1	1	2.42528
65.721	1	1	1	10.3038
65.761	1	1	1	4.77504
65.801	1	1	1	11.8268
65.841	1	1	1	27.9922
65.881	1	1	1	16.7006
65.921	1	1	1	12.0789
65.961	1	1	1	35.6057
66.001	1	1	1	31.478
66.041	1	1	1	1.21334
66.081	1	1	1	18.5016
66.121	1	1	1	1.8962
66.161	1	1	1	37.3178
66.201	1	1	1	78.6302
66.241	1	1	1	34.1743
66.281	1	1	1	24.0566
66.321	1	1	1	72.0506
66.361	1	1	1	43.3049
66.401	1	1	1	3.7109
66.441	1	1	1	43.2323
66.481	1	1	1	19.7712
66.521	1	1	1	19.6317
66.561	1	1	1	9.10793
66.601	1	1	1	6.04675
66.641	1	1	1	31.9072
66.681	1	1	1	17.9375
66.721	1	1	1	6.92616
66.761	1	1	1	49.898
66.801	1	1	1	29.2885
66.841	1	1	1	5.31717
66.881	1	1	1	33.522
66.921	1	1	1	23.0609
66.961	1	1	1	9.52177
67.001	1	1	1	9.83668
67.041	1	1	1	31.8566
67.081	1	1	1	24.9111
67.121	1	1	1	16.8692
67.161	1	1	1	56.2823
67.201	1	1	1	26.187
67.241	1	1	1	8.04651
67.281	1	1	1	26.564
67.321	1	1	1	16.5099
67.361	1	1	1	8.52119
67.401	1	1	1	4.44137
67.441	1	1	1	48.6825
67.481	1	1	1	73.9939
67.521	1	1	1	48.6376
67.561	1	1	1	20.8635
67.601	1	1	1	5.84088
67.641	1	1	1	15.9739
67.681	1	1	1	1.97294
67.721	1	1	1	9.55407
67.761	1	1	1	14.1221
67.801	1	1	1	41.627
67.841	1	1	1	23.8176
67.881	1	1	1	4.83446
67.921	1	1	1	17.6728
67.961	1	1	1	3.28976
68.001	1	1	1	51.819
68.041	1	1	1	59.391
68.081	1	1	1	29.4371
68.121	1	1	1	20.5597
68.161	1	1	1	57.2819
68.201	1	1	1	26.3706
68.241	1	1	1	3.14722
68.281	1	1	1	24.7834
68.321	1	1	1	30.2351
68.361	1	1	1	2.77118
68.401	1	1	1	35.3616
68.441	1	1	1	60.5778
68.481	1	1	1	19.2998
68.521	1	1	1	23.5297
68.561	1	1	1	33.6556
68.601	1	1	1	45.1958
68.641	1	1	1	41.4227
68.681	1	1	1	43.1007
68.721	1	1	1	52.8645
68.761	1	1	1	50.4283
68.801	1	1	1	26.8401
68.841	1	1	1	34.1687
68.881	1	1	1	56.5602
68.921	1	1	1	32.8778
68.961	1	1	1	12.3105
69.001	1	1	1	57.2025
69.041	1	1	1	38.3312
69.081	1	1	1	4.79576
69.121	1	1	1	22.4423
69.161	1	1	1	38.8324
69.201	1	1	1	9.48199
69.241	1	1	1	8.44605
69.281	1	1	1	4.69398
69.321	1	1	1	4.99359
69.361	1	1	1	8.0334
69.401	1	1	1	11.5287
69.441	1	1	1	55.7004
69.481	1	1	1	53.4869
69.521	1	1	1	35.4235
69.561	1	1	1	25.1934
69.601	1	1	1	29.4964
69.641	1	1	1	38.8952
69.681	1	1	1	15.6472
69.721	1	1	1	12.5863
69.761	1	1	1	39.1326
69.801	1	1	1	20.449
69.841	1	1	1	24.3439
69.881	1	1	1	52.6242
69.921	1	1	1	20.9948
69.961	1	1	1	8.9126
70.001	1	1	1	33.6206
70.041	1	1	1	4.41874
70.081	1	1	1	10.3085
70.121	1	1	1	7.90452
70.161	1	1	1	3.59503
70.201	1	1	1	24.7301
70.241	1	1	1	54.1407
70.281	1	1	1	35.3418
70.321	1	1	1	23.2667
70.361	1	1	1	17.5303
70.401	1	1	1	27.981
70.441	1	1	1	75.7072
70.481	1	1	1	61.9902
70.521	1	1	1	71.4034
70.561	1	1	1	117.254
70.601	1	1	1	17.0321
70.641	1	1	1	47.998
70.681	1	1	1	87.6317
70.721	1	1	1	14.8319
70.761	1	1	1	47.9118
70.801	1	1	1	44.8163
70.841	1	1	1	32.523
70.881	1	1	1	28.2036
70.921	1	1	1	8.72818
70.961	1	1	1	35.4329
71.001	1	1	1	20.0599
71.041	1	1	1	24.2688
71.081	1	1	1	63.1936
71.121	1	1	1	29.8673
71.161	1	1	1	43.5896
71.201	1	1	1	36.5955
71.241	1	1	1	21.4339
71.281	1	1	1	49.8115
71.321	1	1	1	18.3223
71.361	1	1	1	11.6864
71.401	1	1	1	15.2481
71.441	1	1	1	7.28894
71.481	1	1	1	11.1805
71.521	1	1	1	22.8573
71.561	1	1	1	34.657
71.601	1	1	1	9.19416
71.641	1	1	1	11.3687
71.681	1	1	1	10.8674
71.721	1	1	1	7.72207
71.761	1	1	1	11.961
71.801	1	1	1	7.73437
71.841	1	1	1	9.68687
71.881	1	1	1	13.9296
71.921	1	1	1	5.5349
71.961	1	1	1	1.1085
72.001	1	1	1	15.5989
72.041	1	1	1	5.96466
72.081	1	1	1	7.23189
72.121	1	1	1	17.3626
72.161	1	1	1	78.735
72.201	1	1	1	100.501
72.241	1	1	1	68.3332
72.281	1	1	1	78.2882
72.321	1	1	1	46.4839
72.361	1	1	1	25.9973
72.401	1	1	1	31.7757
72.441	1	1	1	3.50623
72.481	1	1	1	56.7072
72.521	1	1	1	81.2449
72.561	1	1	1	100.827
72.601	1	1	1	44.9894
72.641	1	1	1	5.76997
72.681	1	1	1	26.2655
72.721	1	1	1	24.1528
72.761	1	1	1	10.2318
72.801	1	1	1	8.00558
72.841	1	1	1	1.67774
72.881	1	1	1	1.26259
72.921	1	1	1	6.11417
72.961	1	1	1	12.0102
73.001	1	1	1	26.7644
73.041	1	1	1	26.5471
73.081	1	1	1	15.695
73.121	1	1	1	110.559
73.161	1	1	1	84.988
73.201	1	1	1	14.1193
73.241	1	1	1	10.5933
73.281	1	1	1	9.11185
73.321	1	1	1	86.4853
73.361	1	1	1	91.2801
73.401	1	1	1	19.0848
73.441	1	1	1	5.0144
73.481	1	1	1	18.3533
73.521	1	1	1	8.87679
73.561	1	1	1	32.0101
73.601	1	1	1	21.2029
73.641	1	1	1	5.07604
73.681	1	1	1	22.0093
73.721	1	1	1	9.78452
73.761	1	1	1	7.68544
73.801	1	1	1	14.1378
73.841	1	1	1	13.4173
73.881	1	1	1	21.5465
73.921	1	1	1	32.5656
73.961	1	1	1	32.4946
74.001	1	1	1	2.1332
74.041	1	1	1	0.991215
74.081	1	1	1	6.1869
74.121	1	1	1	28.5745
74.161	1	1	1	18.1195
74.201	1	1	1	1.31425
74.241	1	1	1	2.00116
74.281	1	1	1	24.8756
74.321	1	1	1	73.067
74.361	1	1	1	30.1061
74.401	1	1	1	10.8184
74.441	1	1	1	37.8904
74.481	1	1	1	3.12654
74.521	1	1	1	60.8037
74.561	1	1	1	62.3894
74.601	1	1	1	23.7421
74.641	1	1	1	7.12622
74.681	1	1	1	50.7074
74.721	1	1	1	63.148
74.761	1	1	1	33.164
