3.6	10.1.3.1	996.54	141.224	0	563	x	x	x	x	996.54	193.552	35.3363
3.7	10.1.3.1	996.54	143.388	0	586	x	x	x	x	1041.84	193.662	35.3363
3.8	10.1.3.1	996.54	145.466	0	608	x	x	x	x	996.54	193.552	35.3363
3.9	10.1.3.1	996.54	147.396	0	630	x	x	x	x	996.54	193.972	35.3363
4	10.1.3.1	996.54	149.258	0	652	x	x	x	x	996.54	198.286	35.3363
4.1	10.1.3.1	996.54	151.063	0	672	x	x	x	x	996.54	198.176	35.3363
4.2	10.1.3.1	996.54	152.741	0	695	x	x	x	x	1041.84	198.176	35.3363
4.3	10.1.3.1	996.54	154.23	0	717	x	x	x	x	996.54	198.066	35.3363
4.4	10.1.3.1	996.54	155.707	0	739	x	x	x	x	996.54	198.596	35.3363
4.5	10.1.3.1	996.54	157.153	0	761	x	x	x	x	996.54	202.69	35.3363
4.6	10.1.3.1	996.54	158.58	0	781	x	x	x	x	996.54	202.8	35.3363
4.7	10.1.3.1	996.54	159.92	0	804	x	x	x	x	1041.84	202.8	35.3363
4.8	10.1.3.1	996.54	161.128	0	826	x	x	x	x	996.54	202.91	35.3363
4.9	10.1.3.1	996.54	162.333	0	848	x	x	x	x	996.54	203.22	35.3363
5	10.1.3.1	996.54	163.587	0	870	x	x	x	x	996.54	207.424	35.3363
5.1	10.1.3.1	996.54	164.723	0	892	x	x	x	x	996.54	207.534	35.3363
5.2	10.1.3.1	996.54	165.85	0	912	x	x	x	x	996.54	207.424	35.3363
5.3	10.1.3.1	996.54	166.868	0	935	x	x	x	x	1041.84	207.314	35.3363
5.4	10.1.3.1	996.54	167.885	0	957	x	x	x	x	996.54	207.424	35.3363
5.5	10.1.3.1	996.54	168.956	0	979	x	x	x	x	996.54	211.627	35.3363
5.6	10.1.3.1	996.54	169.937	0	1001	x	x	x	x	996.54	211.938	35.3363
5.7	10.1.3.1	996.54	170.92	0	1021	x	x	x	x	996.54	212.048	35.3363
5.8	10.1.3.1	996.54	171.859	0	1044	x	x	x	x	1041.84	212.048	35.3363
5.9	10.1.3.1	996.54	172.718	0	1066	x	x	x	x	996.54	212.158	35.3363
6	10.1.3.1	996.54	173.605	0	1088	x	x	x	x	996.54	213.309	35.3363
6.1	10.1.3.1	996.54	174.487	0	1110	x	x	x	x	996.54	216.782	35.3363
6.2	10.1.3.1	996.54	175.371	0	1130	x	x	x	x	996.54	216.672	35.3363
6.3	10.1.3.1	996.54	176.218	0	1152	x	x	x	x	996.54	216.672	35.3363
6.4	10.1.3.1	996.54	176.994	0	1175	x	x	x	x	1041.84	216.562	35.3363
6.5	10.1.3.1	996.54	177.776	0	1197	x	x	x	x	996.54	216.672	35.3363
6.6	10.1.3.1	996.54	178.602	0	1219	x	x	x	x	996.54	220.455	35.3363
6.7	10.1.3.1	996.54	179.374	0	1241	x	x	x	x	996.54	221.186	35.3363
6.8	10.1.3.1	996.54	180.156	0	1261	x	x	x	x	996.54	221.296	35.3363
6.9	10.1.3.1	996.54	180.877	0	1284	x	x	x	x	1041.84	221.406	35.3363
7	10.1.3.1	996.54	181.604	0	1306	x	x	x	x	996.54	221.296	35.3363
7.1	10.1.3.1	996.54	182.321	0	1328	x	x	x	x	996.54	222.136	35.3363
7.2	10.1.3.1	996.54	183.046	0	1350	x	x	x	x	996.54	226.03	35.3363
7.3	10.1.3.1	996.54	183.778	0	1370	x	x	x	x	996.54	225.92	35.3363
7.4	10.1.3.1	996.54	184.486	0	1392	x	x	x	x	996.54	225.92	35.3363
7.5	10.1.3.1	996.54	185.138	0	1415	x	x	x	x	1041.84	225.81	35.3363
7.6	10.1.3.1	996.54	185.801	0	1437	x	x	x	x	996.54	225.92	35.3363
7.7	10.1.3.1	996.54	186.463	0	1459	x	x	x	x	996.54	229.112	35.3363
7.8	10.1.3.1	996.54	187.157	0	1479	x	x	x	x	996.54	230.544	35.3363
7.9	10.1.3.1	996.54	187.831	0	1501	x	x	x	x	996.54	230.544	35.3363
8	10.1.3.1	996.54	188.456	0	1524	x	x	x	x	1041.84	230.654	35.3363
8.1	10.1.3.1	996.54	189.089	0	1546	x	x	x	x	996.54	230.544	35.3363
8.2	10.1.3.1	996.54	189.71	0	1568	x	x	x	x	996.54	230.964	35.3363
8.3	10.1.3.1	996.54	190.347	0	1590	x	x	x	x	996.54	235.278	35.3363
8.4	10.1.3.1	996.54	190.993	0	1610	x	x	x	x	996.54	235.168	35.3363
8.5	10.1.3.1	996.54	191.591	0	1632	x	x	x	x	996.54	235.058	35.3363
8.6	10.1.3.1	996.54	192.202	0	1655	x	x	x	x	1041.84	235.168	35.3363
8.7	10.1.3.1	996.54	192.796	0	1677	x	x	x	x	996.54	235.168	35.3363
8.8	10.1.3.1	996.54	193.361	0	1699	x	x	x	x	996.54	236.158	35.3363
8.9	10.1.3.1	996.54	193.986	0	1719	x	x	x	x	996.54	239.792	35.3363
9	10.1.3.1	996.54	194.595	0	1741	x	x	x	x	996.54	239.792	35.3363
9.1	10.1.3.1	996.54	195.162	0	1763	x	x	x	x	996.54	239.902	35.3363
9.2	10.1.3.1	996.54	195.74	0	1786	x	x	x	x	1041.84	239.792	35.3363
9.3	10.1.3.1	996.54	196.303	0	1808	x	x	x	x	996.54	239.792	35.3363
9.4	10.1.3.1	996.54	196.826	0	1828	x	x	x	x	996.54	239.682	35.3363
9.5	10.1.3.1	996.54	197.42	0	1850	x	x	x	x	996.54	244.416	35.3363
9.6	10.1.3.1	996.54	197.971	0	1872	x	x	x	x	996.54	244.306	35.3363
9.7	10.1.3.1	996.54	198.537	0	1894	x	x	x	x	996.54	244.416	35.3363
9.8	10.1.3.1	996.54	199.088	0	1917	x	x	x	x	1041.84	244.416	35.3363
9.9	10.1.3.1	996.54	199.604	0	1939	x	x	x	x	996.54	244.526	35.3363
10	10.1.3.1	996.54	200.131	0	1959	x	x	x	x	996.54	244.416	35.3363
10.1	10.1.3.1	996.54	200.684	0	1981	x	x	x	x	996.54	247.779	35.3363
10.2	10.1.3.1	996.54	201.216	0	2003	x	x	x	x	996.54	249.15	35.3363
10.3	10.1.3.1	996.54	201.759	0	2025	x	x	x	x	996.54	249.04	35.3363
10.4	10.1.3.1	996.54	202.265	0	2048	x	x	x	x	1041.84	248.93	35.3363
10.5	10.1.3.1	996.54	202.785	0	2068	x	x	x	x	996.54	249.04	35.3363
10.6	10.1.3.1	996.54	203.293	0	2090	x	x	x	x	996.54	249.04	35.3363
10.7	10.1.3.1	996.54	203.792	0	2112	x	x	x	x	996.54	251.352	35.3363
10.8	10.1.3.1	996.54	204.328	0	2134	x	x	x	x	996.54	253.664	35.3363
10.9	10.1.3.1	996.54	204.853	0	2156	x	x	x	x	996.54	253.664	35.3363
11	10.1.3.1	996.54	205.345	0	2178	x	x	x	x	996.54	253.774	35.3363
11.1	10.1.3.1	996.54	205.849	0	2199	x	x	x	x	1046.37	253.664	35.3363
11.2	10.1.3.1	996.54	206.319	0	2221	x	x	x	x	996.54	253.554	35.3363
11.3	10.1.3.1	996.54	206.816	0	2243	x	x	x	x	996.54	254.925	35.3363
11.4	10.1.3.1	996.54	207.337	0	2265	x	x	x	x	996.54	258.288	35.3363
11.5	10.1.3.1	996.54	207.823	0	2287	x	x	x	x	996.54	258.178	35.3363
11.6	10.1.3.1	996.54	208.323	0	2307	x	x	x	x	996.54	258.288	35.3363
11.7	10.1.3.1	996.54	208.814	9	2330	x	x	x	x	1041.84	258.288	35.3363
11.8	10.1.3.1	996.54	209.275	20	2352	x	x	x	x	996.54	258.398	35.3363
11.9	10.1.3.1	996.54	209.747	30	2374	x	x	x	x	996.54	258.288	35.3363
12	10.1.3.1	996.54	210.232	34	2396	x	x	x	x	996.54	263.022	35.3363
12.1	10.1.3.1	996.54	210.731	34	2416	x	x	x	x	996.54	262.912	35.3363
12.2	10.1.3.1	996.54	211.22	34	2438	x	x	x	x	996.54	262.912	35.3363
12.3	10.1.3.1	996.54	211.677	34	2461	x	x	x	x	1041.84	262.802	35.3363
12.4	10.1.3.1	996.54	212.148	34	2483	x	x	x	x	996.54	262.912	35.3363
12.5	10.1.3.1	996.54	212.611	34	2505	x	x	x	x	996.54	262.912	35.3363
12.6	10.1.3.1	996.54	213.076	34	2527	x	x	x	x	996.54	266.545	35.3363
12.7	10.1.3.1	996.54	213.564	34	2547	x	x	x	x	996.54	267.536	35.3363
12.8	10.1.3.1	996.54	214.023	34	2569	x	x	x	x	996.54	267.646	35.3363
12.9	10.1.3.1	996.54	214.494	34	2592	x	x	x	x	1041.84	267.536	35.3363
13	10.1.3.1	996.54	214.957	34	2614	x	x	x	x	996.54	267.536	35.3363
13.1	10.1.3.1	996.54	215.39	34	2636	x	x	x	x	996.54	267.426	35.3363
13.2	10.1.3.1	996.54	215.838	34	2655	x	x	x	x	901.631	267.536	35.3363
13.3	10.1.3.1	996.54	216.277	34	2655	x	x	x	x	901.631	267.536	35.3363
13.4	10.1.3.1	996.54	216.691	34	2655	x	x	x	x	901.631	267.646	35.3363
13.5	10.1.3.1	996.54	216.941	34	2658	x	x	x	x	46.7128	267.002	35.3363
13.6	10.1.3.1	173.692	216.74	34	2660	x	x	x	x	115.795	41.17	35.3363
13.7	10.1.3.1	115.795	216.474	34	2662	x	x	x	x	115.795	41.9406	35.3363
13.8	10.1.3.1	164.155	216.277	34	2665	x	x	x	x	173.692	44.2526	35.3363
13.9	10.1.3.1	122.937	216.145	34	2669	x	x	x	x	119.259	41.9406	35.3363
14	10.1.3.1	122.937	216.013	34	2672	x	x	x	x	184.406	41.9406	35.3363
14.1	10.1.3.1	202.641	215.554	34	2676	x	x	x	x	218.874	42.9315	35.3363
14.2	10.1.3.1	231.59	215.291	34	2683	x	x	x	x	215.141	41.9406	35.3363
14.3	10.1.3.1	273.592	214.97	34	2689	x	x	x	x	311.222	45.1774	35.3363
14.4	10.1.3.1	221.987	214.514	34	2694	x	x	x	x	307.344	41.6103	35.3363
14.5	10.1.3.1	414.962	213.999	34	2700	x	x	x	x	328.311	43.0966	35.3363
14.6	10.1.3.1	383.029	213.551	34	2711	x	x	x	x	338.078	42.9315	35.3363
14.7	10.1.3.1	254.365	213.102	34	2719	x	x	x	x	437.747	41.6103	35.3363
14.8	10.1.3.1	516.777	212.406	34	2726	x	x	x	x	430.281	42.9915	35.3363
14.9	10.1.3.1	492.466	211.84	34	2738	x	x	x	x	380.549	42.7113	35.3363
15	10.1.3.1	492.466	211.281	34	2751	x	x	x	x	610.736	43.7388	35.3363
15.1	10.1.3.1	420.713	210.534	34	2759	x	x	x	x	491.75	41.9406	35.3363
15.2	10.1.3.1	610.736	209.745	34	2770	x	x	x	x	414.843	44.6083	35.3363
15.3	10.1.3.1	578.975	209.133	34	2787	x	x	x	x	729.841	41.9406	35.3363
15.4	10.1.3.1	490.269	208.354	34	2799	x	x	x	x	622.444	43.8969	35.3363
15.5	10.1.3.1	717.834	207.393	34	2810	x	x	x	x	676.156	41.9406	35.3363
15.6	10.1.3.1	739.56	206.509	34	2828	x	x	x	x	609.623	43.0196	35.3363
15.7	10.1.3.1	711.339	205.747	34	2845	x	x	x	x	798.655	42.4742	35.3363
15.8	10.1.3.1	678.834	204.701	34	2859	x	x	x	x	766.058	41.9406	35.3363
15.9	10.1.3.1	798.655	203.74	34	2876	x	x	x	x	693.62	44.5246	35.3363
16	10.1.3.1	829.925	202.835	34	2895	x	x	x	x	892.614	42.5186	35.3363
16.1	10.1.3.1	775.222	201.786	34	2913	x	x	x	x	845.634	44.2526	35.3363
16.2	10.1.3.1	892.614	200.734	34	2932	x	x	x	x	844.364	41.8189	35.3363
16.3	10.1.3.1	942.157	199.596	34	2952	x	x	x	x	939.594	43.1517	35.3363
16.4	10.1.3.1	930.29	198.53	34	2973	x	x	x	x	986.573	43.3278	35.3363
16.5	10.1.3.1	986.573	197.415	34	2996	x	x	x	x	1031.89	41.8305	35.3363
16.6	10.1.3.1	996.54	196.282	34	3018	x	x	x	x	987.022	44.3481	35.3363
16.7	10.1.3.1	996.54	195.175	34	3041	x	x	x	x	1041.84	45.5836	35.3363
16.8	10.1.3.1	996.54	194.16	34	3063	x	x	x	x	996.54	49.437	35.3363
16.9	10.1.3.1	996.54	193.118	34	3084	x	x	x	x	1046.37	50.2076	35.3363
17	10.1.3.1	996.54	192.166	34	3106	x	x	x	x	996.54	54.5014	35.3363
17.1	10.1.3.1	996.54	191.185	34	3129	x	x	x	x	1041.84	54.8316	35.3363
17.2	10.1.3.1	996.54	190.249	34	3151	x	x	x	x	996.54	59.0353	35.3363
17.3	10.1.3.1	996.54	189.37	34	3174	x	x	x	x	1041.84	59.5657	35.3363
17.4	10.1.3.1	996.54	188.488	34	3194	x	x	x	x	996.54	63.2389	35.3363
17.5	10.1.3.1	996.54	187.624	34	3217	x	x	x	x	1041.84	64.0796	35.3363
17.6	10.1.3.1	996.54	186.832	34	3239	x	x	x	x	996.54	67.2724	35.3363
17.7	10.1.3.1	996.54	186.022	34	3262	x	x	x	x	1041.84	68.7036	35.3363
17.8	10.1.3.1	996.54	185.272	34	3284	x	x	x	x	996.54	70.5753	35.3363
17.9	10.1.3.1	996.54	184.515	34	3304	x	x	x	x	996.54	73.3276	35.3363
18	10.1.3.1	996.54	183.771	34	3327	x	x	x	x	1041.84	73.748	35.3363
18.1	10.1.3.1	996.54	183.097	34	3349	x	x	x	x	996.54	77.8415	35.3363
18.2	10.1.3.1	996.54	182.4	34	3372	x	x	x	x	1041.84	77.9516	35.3363
18.3	10.1.3.1	996.54	181.731	34	3394	x	x	x	x	996.54	80.8942	35.3363
18.4	10.1.3.1	996.54	181.111	34	3416	x	x	x	x	996.54	82.4655	35.3363
18.5	10.1.3.1	996.54	180.473	34	3437	x	x	x	x	1046.37	82.996	35.3363
18.6	10.1.3.1	996.54	179.897	34	3459	x	x	x	x	996.54	87.0895	35.3363
18.7	10.1.3.1	996.54	179.302	34	3482	x	x	x	x	1041.84	87.1996	35.3363
18.8	10.1.3.1	996.54	178.728	34	3504	x	x	x	x	996.54	89.3015	35.3363
18.9	10.1.3.1	996.54	178.202	34	3526	x	x	x	x	996.54	91.7135	35.3363
19	10.1.3.1	996.54	177.658	34	3547	x	x	x	x	1046.37	91.8236	35.3363
19.1	10.1.3.1	996.54	177.139	34	3569	x	x	x	x	996.54	94.7662	35.3363
19.2	10.1.3.1	996.54	176.659	34	3591	x	x	x	x	996.54	96.3375	35.3363
19.3	10.1.3.1	996.54	176.162	34	3614	x	x	x	x	1041.84	96.4476	35.3363
19.4	10.1.3.1	996.54	175.716	34	3636	x	x	x	x	996.54	100.081	35.3363
19.5	10.1.3.1	996.54	175.26	34	3656	x	x	x	x	996.54	101.072	35.3363
19.6	10.1.3.1	996.54	174.809	34	3679	x	x	x	x	1041.84	101.072	35.3363
19.7	10.1.3.1	996.54	174.408	34	3701	x	x	x	x	996.54	105.145	35.3363
19.8	10.1.3.1	996.54	173.995	34	3723	x	x	x	x	996.54	105.696	35.3363
19.9	10.1.3.1	996.54	173.588	34	3746	x	x	x	x	1041.84	105.696	35.3363
20	10.1.3.1	996.54	173.224	34	3768	x	x	x	x	996.54	109.329	35.3363
20.1	10.1.3.1	996.54	172.853	34	3788	x	x	x	x	996.54	110.32	35.3363
20.2	10.1.3.1	996.54	172.503	34	3811	x	x	x	x	1041.84	110.43	35.3363
20.3	10.1.3.1	996.54	172.158	34	3833	x	x	x	x	996.54	113.262	35.3363
20.4	10.1.3.1	996.54	171.826	34	3855	x	x	x	x	996.54	114.944	35.3363
20.5	10.1.3.1	996.54	171.514	34	3878	x	x	x	x	1041.84	115.054	35.3363
20.6	10.1.3.1	996.54	171.199	34	3898	x	x	x	x	996.54	116.625	35.3363
20.7	10.1.3.1	996.54	170.905	34	3920	x	x	x	x	996.54	119.568	35.3363
20.8	10.1.3.1	996.54	170.628	34	3943	x	x	x	x	1041.84	119.678	35.3363
20.9	10.1.3.1	996.54	170.342	34	3965	x	x	x	x	996.54	119.988	35.3363
21	10.1.3.1	996.54	170.083	34	3987	x	x	x	x	996.54	124.192	35.3363
21.1	10.1.3.1	996.54	169.84	34	4007	x	x	x	x	996.54	124.302	35.3363
21.2	10.1.3.1	996.54	169.587	34	4030	x	x	x	x	1041.84	124.192	35.3363
21.3	10.1.3.1	996.54	169.363	34	4052	x	x	x	x	996.54	127.164	35.3363
21.4	10.1.3.1	996.54	169.141	34	4074	x	x	x	x	996.54	128.816	35.3363
21.5	10.1.3.1	996.54	168.921	34	4097	x	x	x	x	1041.84	128.816	35.3363
21.6	10.1.3.1	996.54	168.715	34	4119	x	x	x	x	996.54	129.146	35.3363
21.7	10.1.3.1	996.54	168.525	34	4139	x	x	x	x	996.54	133.44	35.3363
21.8	10.1.3.1	996.54	168.336	34	4161	x	x	x	x	996.54	133.44	35.3363
21.9	10.1.3.1	996.54	168.158	34	4184	x	x	x	x	1041.84	133.33	35.3363
22	10.1.3.1	996.54	167.987	34	4206	x	x	x	x	996.54	135.962	35.3363
22.1	10.1.3.1	996.54	167.835	34	4228	x	x	x	x	996.54	137.954	35.3363
22.2	10.1.3.1	996.54	167.679	34	4249	x	x	x	x	1046.37	138.064	35.3363
22.3	10.1.3.1	996.54	167.524	34	4271	x	x	x	x	996.54	138.064	35.3363
22.4	10.1.3.1	996.54	167.393	34	4293	x	x	x	x	996.54	141.256	35.3363
22.5	10.1.3.1	996.54	167.265	34	4315	x	x	x	x	996.54	142.688	35.3363
22.6	10.1.3.1	996.54	167.139	34	4338	x	x	x	x	1041.84	142.688	35.3363
22.7	10.1.3.1	996.54	167.02	34	4360	x	x	x	x	996.54	142.798	35.3363
22.8	10.1.3.1	996.54	166.915	34	4380	x	x	x	x	996.54	146.471	35.3363
22.9	10.1.3.1	996.54	166.82	35	4402	x	x	x	x	996.54	147.422	35.3363
23	10.1.3.1	996.54	166.722	35	4425	x	x	x	x	1041.84	147.312	35.3363
23.1	10.1.3.1	996.54	166.624	35	4447	x	x	x	x	996.54	147.312	35.3363
23.2	10.1.3.1	996.54	166.555	35	4469	x	x	x	x	996.54	152.046	35.3363
23.3	10.1.3.1	996.54	166.482	35	4489	x	x	x	x	996.54	151.936	35.3363
23.4	10.1.3.1	996.54	166.41	35	4512	x	x	x	x	1041.84	151.936	35.3363
23.5	10.1.3.1	996.54	166.341	35	4534	x	x	x	x	996.54	151.826	35.3363
23.6	10.1.3.1	996.54	166.291	35	4556	x	x	x	x	996.54	156.139	35.3363
23.7	10.1.3.1	996.54	166.246	35	4578	x	x	x	x	996.54	156.45	35.3363
23.8	10.1.3.1	996.54	166.198	35	4599	x	x	x	x	1046.37	156.56	35.3363
23.9	10.1.3.1	996.54	166.152	35	4621	x	x	x	x	996.54	156.56	35.3363
24	10.1.3.1	996.54	166.123	35	4643	x	x	x	x	996.54	159.752	35.3363
24.1	10.1.3.1	996.54	166.099	35	4665	x	x	x	x	996.54	161.184	35.3363
24.2	10.1.3.1	996.54	166.075	35	4688	x	x	x	x	1041.84	161.184	35.3363
24.3	10.1.3.1	996.54	166.054	35	4710	x	x	x	x	996.54	161.294	35.3363
24.4	10.1.3.1	996.54	166.043	35	4730	x	x	x	x	996.54	163.706	35.3363
24.5	10.1.3.1	996.54	166.042	35	4752	x	x	x	x	996.54	165.918	35.3363
24.6	10.1.3.1	996.54	166.041	35	4774	x	x	x	x	996.54	165.808	35.3363
24.7	10.1.3.1	996.54	166.04	35	4797	x	x	x	x	1041.84	165.808	35.3363
24.8	10.1.3.1	996.54	166.044	35	4819	x	x	x	x	996.54	167.019	35.3363
24.9	10.1.3.1	996.54	166.065	35	4839	x	x	x	x	996.54	170.432	35.3363
25	10.1.3.1	996.54	166.085	35	4861	x	x	x	x	996.54	170.432	35.3363
25.1	10.1.3.1	996.54	166.103	35	4884	x	x	x	x	1041.84	170.322	35.3363
25.2	10.1.3.1	996.54	166.123	35	4906	x	x	x	x	996.54	170.432	35.3363
25.3	10.1.3.1	996.54	166.155	35	4928	x	x	x	x	996.54	173.624	35.3363
25.4	10.1.3.1	996.54	166.195	35	4948	x	x	x	x	996.54	175.056	35.3363
25.5	10.1.3.1	996.54	166.235	35	4970	x	x	x	x	996.54	175.056	35.3363
25.6	10.1.3.1	996.54	166.273	35	4993	x	x	x	x	1041.84	175.166	35.3363
25.7	10.1.3.1	996.54	166.314	35	5015	x	x	x	x	996.54	175.476	35.3363
25.8	10.1.3.1	996.54	166.374	35	5037	x	x	x	x	996.54	179.68	35.3363
25.9	10.1.3.1	996.54	166.43	35	5059	x	x	x	x	996.54	179.79	35.3363
26	10.1.3.1	996.54	166.488	35	5080	x	x	x	x	1046.37	179.68	35.3363
26.1	10.1.3.1	996.54	166.543	35	5102	x	x	x	x	996.54	179.57	35.3363
26.2	10.1.3.1	996.54	166.613	35	5124	x	x	x	x	996.54	182.622	35.3363
26.3	10.1.3.1	996.54	166.69	35	5146	x	x	x	x	996.54	184.304	35.3363
26.4	10.1.3.1	996.54	166.762	35	5168	x	x	x	x	996.54	184.194	35.3363
26.5	10.1.3.1	996.54	166.837	35	5189	x	x	x	x	1046.37	184.304	35.3363
26.6	10.1.3.1	996.54	166.912	35	5211	x	x	x	x	996.54	184.304	35.3363
26.7	10.1.3.1	996.54	167.001	35	5233	x	x	x	x	996.54	188.818	35.3363
26.8	10.1.3.1	996.54	167.095	35	5255	x	x	x	x	996.54	188.928	35.3363
26.9	10.1.3.1	996.54	167.183	35	5277	x	x	x	x	996.54	189.038	35.3363
27	10.1.3.1	996.54	167.275	35	5298	x	x	x	x	1046.37	188.928	35.3363
27.1	10.1.3.1	996.54	167.366	35	5320	x	x	x	x	996.54	188.928	35.3363
27.2	10.1.3.1	996.54	167.469	35	5342	x	x	x	x	996.54	193.221	35.3363
27.3	10.1.3.1	996.54	167.577	35	5364	x	x	x	x	996.54	193.552	35.3363
27.4	10.1.3.1	996.54	167.685	35	5386	x	x	x	x	996.54	193.552	35.3363
27.5	10.1.3.1	996.54	167.786	35	5409	x	x	x	x	1041.84	193.442	35.3363
27.6	10.1.3.1	996.54	167.892	35	5429	x	x	x	x	996.54	193.552	35.3363
27.7	10.1.3.1	996.54	168.009	35	5451	x	x	x	x	996.54	197.625	35.3363
27.8	10.1.3.1	996.54	168.132	35	5473	x	x	x	x	996.54	198.176	35.3363
27.9	10.1.3.1	996.54	168.254	35	5495	x	x	x	x	996.54	198.176	35.3363
28	10.1.3.1	996.54	168.37	35	5518	x	x	x	x	1041.84	198.286	35.3363
28.1	10.1.3.1	996.54	168.49	35	5538	x	x	x	x	996.54	198.176	35.3363
28.2	10.1.3.1	996.54	168.626	35	5560	x	x	x	x	996.54	202.379	35.3363
28.3	10.1.3.1	996.54	168.756	35	5582	x	x	x	x	996.54	202.91	35.3363
28.4	10.1.3.1	996.54	168.892	35	5604	x	x	x	x	996.54	202.8	35.3363
28.5	10.1.3.1	996.54	169.02	35	5627	x	x	x	x	1041.84	202.69	35.3363
28.6	10.1.3.1	996.54	169.153	35	5647	x	x	x	x	996.54	202.8	35.3363
28.7	10.1.3.1	996.54	169.302	35	5669	x	x	x	x	996.54	207.003	35.3363
28.8	10.1.3.1	996.54	169.445	35	5691	x	x	x	x	996.54	207.314	35.3363
28.9	10.1.3.1	996.54	169.593	35	5713	x	x	x	x	996.54	207.424	35.3363
29	10.1.3.1	996.54	169.74	35	5736	x	x	x	x	1041.84	207.424	35.3363
29.1	10.1.3.1	996.54	169.88	35	5758	x	x	x	x	996.54	207.534	35.3363
29.2	10.1.3.1	996.54	170.036	35	5778	x	x	x	x	996.54	210.366	35.3363
29.3	10.1.3.1	996.54	170.191	35	5800	x	x	x	x	996.54	212.158	35.3363
29.4	10.1.3.1	996.54	170.351	35	5822	x	x	x	x	996.54	212.048	35.3363
29.5	10.1.3.1	996.54	170.511	35	5845	x	x	x	x	1041.84	212.048	35.3363
29.6	10.1.3.1	996.54	170.661	35	5867	x	x	x	x	996.54	211.938	35.3363
29.7	10.1.3.1	996.54	170.821	35	5887	x	x	x	x	996.54	212.888	35.3363
29.8	10.1.3.1	996.54	170.994	35	5909	x	x	x	x	996.54	216.672	35.3363
29.9	10.1.3.1	996.54	171.158	35	5931	x	x	x	x	996.54	216.562	35.3363
30	10.1.3.1	996.54	171.328	35	5953	x	x	x	x	996.54	216.672	35.3363
30.1	10.1.3.1	996.54	171.498	35	5976	x	x	x	x	1041.84	216.672	35.3363
30.2	10.1.3.1	996.54	171.658	35	5996	x	x	x	x	996.54	216.782	35.3363
30.3	10.1.3.1	996.54	171.834	35	6018	x	x	x	x	996.54	219.194	35.3363
30.4	10.1.3.1	996.54	172.009	35	6040	x	x	x	x	996.54	221.406	35.3363
