1480		7.0.0.2		703.972		499.668		0		13611		0		0		0		0
1490		7.0.0.2		703.972		499.668		0		13750		0		0		0		0
1500		7.0.0.2		703.972		499.668		0		13889		0		0		0		0
1510		7.0.0.2		703.972		499.668		0		14027		0		0		0		0
1520		7.0.0.2		703.972		499.668		0		14166		0		0		0		0
1530		7.0.0.2		703.972		499.668		0		14305		0		0		0		0
1540		7.0.0.2		703.972		499.668		0		14444		0		0		0		0
1550		7.0.0.2		703.972		499.668		0		14583		0		0		0		0
1560		7.0.0.2		703.972		499.668		0		14722		0		0		0		0
1570		7.0.0.2		597.232		513.963		0		14861		0		0		0		0
1580		7.0.0.2		710.779		607.552		0		15000		0		0		0		0
1590		7.0.0.2		851.628		689.395		0		15139		0		0		0		0
1600		7.0.0.2		996.959		750.697		0		15277		0		0		0		0
1610		7.0.0.2		1139.38		796.729		0		15416		0		0		0		0
1620		7.0.0.2		1257.43		828.244		0		15555		0		0		0		0
1630		7.0.0.2		1330.47		846.445		0		15694		0		0		0		0
1640		7.0.0.2		1339.44		849.334		0		15833		0		0		0		0
1650		7.0.0.2		1339.44		849.334		0		15972		0		0		0		0
1660		7.0.0.2		1339.44		849.334		0		16111		0		0		0		0
1670		7.0.0.2		1339.44		849.334		0		16250		0		0		0		0
1680		7.0.0.2		1339.44		849.334		0		16389		0		0		0		0
1690		7.0.0.2		1276.65		851.054		0		16528		0		0		0		0
1700		7.0.0.2		1304.87		861.18		0		16666		0		0		0		0
1710		7.0.0.2		1332.58		870.984		0		16805		0		0		0		0
1720		7.0.0.2		1385.93		886.528		0		16944		0		0		0		0
1730		7.0.0.2		1431.86		899.678		0		17083		0		0		0		0
1740		7.0.0.2		1440.95		902.514		0		17222		0		0		0		0
1750		7.0.0.2		1440.95		902.514		0		17361		0		0		0		0
1760		7.0.0.2		1440.95		902.514		0		17500		0		0		0		0
1770		7.0.0.2		1440.95		902.514		0		17639		0		0		0		0
1780		7.0.0.2		1440.95		902.514		0		17778		0		0		0		0
1790		7.0.0.2		1440.95		902.514		0		17916		0		0		0		0
1800		7.0.0.2		1440.95		902.514		0		18055		0		0		0		0
1810		7.0.0.2		1354.46		904.261		0		18194		0		0		0		0
1820		7.0.0.2		1421.22		925.88		0		18333		0		0		0		0
1830		7.0.0.2		1452.38		936.818		0		18472		0		0		0		0
1840		7.0.0.2		1455.94		938.355		0		18611		0		0		0		0
1850		7.0.0.2		1455.94		938.355		0		18750		0		0		0		0
1860		7.0.0.2		1455.94		938.355		0		18889		0		0		0		0
1870		7.0.0.2		1455.94		938.355		0		19028		0		0		0		0
1880		7.0.0.2		1455.94		938.355		0		19166		0		0		0		0
1890		7.0.0.2		1455.94		938.355		0		19305		0		0		0		0
1900		7.0.0.2		1455.94		938.355		0		19444		0		0		0		0
1910		7.0.0.2		1455.94		938.355		0		19583		0		0		0		0
1920		7.0.0.2		1455.94		938.355		0		19722		0		0		0		0
1930		7.0.0.2		1352.16		940.281		0		19861		0		0		0		0
1940		7.0.0.2		1380.17		953.497		0		20000		0		0		0		0
1950		7.0.0.2		1424.01		971.495		0		20139		0		0		0		0
1960		7.0.0.2		1467.2		988.514		0		20278		0		0		0		0
1970		7.0.0.2		1504.42		1003.09		0		20416		0		0		0		0
1980		7.0.0.2		1526.32		1012.49		0		20555		0		0		0		0
1990		7.0.0.2		1541.55		1020.19		0		20694		0		0		0		0
2000		7.0.0.2		1541.55		1020.19		0		20833		0		0		0		0
2010		7.0.0.2		1541.55		1020.19		0		20972		0		0		0		0
2020		7.0.0.2		1541.55		1020.19		0		21111		0		0		0		0
2030		7.0.0.2		1541.55		1020.19		0		21250		0		0		0		0
2040		7.0.0.2		1541.55		1020.19		0		21389		0		0		0		0
2050		7.0.0.2		1541.55		1020.19		0		21528		0		0		0		0
2060		7.0.0.2		1541.55		1020.19		0		21666		0		0		0		0
2069		7.0.0.2		1541.55		1020.19		0		21805		0		0		0		0
2079		7.0.0.2		1541.55		1020.19		0		21944		0		0		0		0
2089		7.0.0.2		1541.55		1020.19		0		22083		0		0		0		0
2099		7.0.0.2		1541.55		1020.19		0		22222		0		0		0		0
2109		7.0.0.2		1541.55		1020.19		0		22361		0		0		0		0
2119		7.0.0.2		1541.55		1020.19		0		22500		0		0		0		0
2129		7.0.0.2		1541.55		1020.2130 RLC_buffer_discarded. TxBufferSize = 2096929
2139		7.0.0.2		1541.55		1020.19		0		22778		0		0		0		0
2149		7.0.0.2		1541.55		1020.19		0		22916		0		0		0		0
2159		7.0.0.2		1541.55		1020.19		0		23055		0		0		0		0
2169		7.0.0.2		1541.55		1020.19		0		23194		0		0		0		0
2179		7.0.0.2		1541.55		1020.19		0		23333		0		0		0		0
2189		7.0.0.2		1541.55		1020.19		0		23472		0		0		0		0
2199		7.0.0.2		1541.55		1020.19		0		23611		0		0		0		0
2209		7.0.0.2		1541.55		1020.19		0		23750		0		0		0		0
2219		7.0.0.2		1541.55		1020.19		0		23889		0		0		0		0
2229		7.0.0.2		1541.55		1020.19		0		24028		0		0		0		0
2239		7.0.0.2		1541.55		1020.19		0		24167		0		0		0		0
2249		7.0.0.2		1541.55		1020.19		0		24305		0		0		0		0
2259		7.0.0.2		1541.55		1020.19		0		24444		0		0		0		0
2269		7.0.0.2		1541.55		1020.19		0		24583		0		0		0		0
2279		7.0.0.2		1541.55		1020.19		0		24722		0		0		0		0
2289		7.0.0.2		1541.55		1020.19		0		24861		0		0		0		0
2299		7.0.0.2		1541.55		1020.19		0		25000		0		0		0		0
2309		7.0.0.2		1541.55		1020.19		0		25139		0		0		0		0
2319		7.0.0.2		1541.55		1020.19		0		25278		0		0		0		0
2329		7.0.0.2		1541.55		1020.19		0		25417		0		0		0		0
2339		7.0.0.2		1541.55		1020.19		0		25555		0		0		0		0
2349		7.0.0.2		1541.55		1020.19		0		25694		0		0		0		0
2359		7.0.0.2		1541.55		1020.19		0		25833		0		0		0		0
2369		7.0.0.2		1541.55		1020.19		0		25972		0		0		0		0
2379		7.0.0.2		1541.55		1020.19		0		26111		0		0		0		0
2389		7.0.0.2		1541.55		1020.19		0		26250		0		0		0		0
2399		7.0.0.2		1541.55		1020.19		0		26389		0		0		0		0
2409		7.0.0.2		1541.55		1020.19		0		26528		0		0		0		0
2419		7.0.0.2		1541.55		1020.19		0		26667		0		0		0		0
2429		7.0.0.2		1541.55		1020.19		0		26805		0		0		0		0
2439		7.0.0.2		1541.55		1020.19		0		26944		0		0		0		0
2449		7.0.0.2		1541.55		1020.19		0		27083		0		0		0		0
2459		7.0.0.2		1541.55		1020.19		0		27222		0		0		0		0
2469		7.0.0.2		1541.55		1020.19		0		27361		0		0		0		0
2479		7.0.0.2		1541.55		1020.19		0		27500		0		0		0		0
2489		7.0.0.2		1541.55		1020.19		0		27639		0		0		0		0
2499		7.0.0.2		1147.56		1039.33		0		27778		0		0		0		0
2509		7.0.0.2		1147.56		1039.33		0		27917		0		0		0		0
2519		7.0.0.2		1147.56		1039.33		0		28055		0		0		0		0
2529		7.0.0.2		1147.56		1039.33		0		28194		0		0		0		0
2539		7.0.0.2		1147.56		1039.33		0		28333		0		0		0		0
2549		7.0.0.2		1147.56		1039.33		0		28472		0		0		0		0
2559		7.0.0.2		1147.56		1039.33		0		28611		0		0		0		0
2569		7.0.0.2		1110.26		1042.69		0		28750		0		0		0		0
2579		7.0.0.2		1126.71		1062.52		0		28889		0		0		0		0
2589		7.0.0.2		1139.91		1078.61		0		29028		0		0		0		0
2599		7.0.0.2		1139.91		1078.61		0		29167		0		0		0		0
2609		7.0.0.2		1139.91		1078.61		0		29305		0		0		0		0
2619		7.0.0.2		1139.91		1078.61		0		29444		0		0		0		0
2629		7.0.0.2		1139.91		1078.61		0		29583		0		0		0		0
2639		7.0.0.2		1139.91		1078.61		0		29722		0		0		0		0
2649		7.0.0.2		1139.91		1078.61		0		29861		0		0		0		0
2659		7.0.0.2		1139.91		1078.61		0		30000		0		0		0		0
2669		7.0.0.2		1139.91		1078.61		0		30139		0		0		0		0
2679		7.0.0.2		1139.91		1078.61		0		30278		0		0		0		0
2689		7.0.0.2		1139.91		1078.61		0		30417		0		0		0		0
2699		7.0.0.2		1139.91		1078.61		0		30555		0		0		0		0
2709		7.0.0.2		1139.91		1078.61		0		30694		0		0		0		0
2719		7.0.0.2		1139.91		1078.61		0		30833		0		0		0		0
2729		7.0.0.2		1139.91		1078.61		0		30972		0		0		0		0
2739		7.0.0.2		1139.91		1078.61		0		31111		0		0		0		0
2749		7.0.0.2		1139.91		1078.61		0		31250		0		0		0		0
2759		7.0.0.2		1139.91		1078.61		0		31389		0		0		0		0
2769		7.0.0.2		1047.71		1082.36		0		31528		0		0		0		0
2779		7.0.0.2		1069.62		1111.65		0		31667		0		0		0		0
2789		7.0.0.2		1107.96		1156.54		0		31805		0		0		0		0
2799		7.0.0.2		1136.02		1189.03		0		31944		0		0		0		0
2809		7.0.0.2		1147.86		1204.71		0		32083		0		0		0		0
2819		7.0.0.2		1147.86		1204.71		0		32222		0		0		0		0
2829		7.0.0.2		1147.86		1204.71		0		32361		0		0		0		0
2839		7.0.0.2		1147.86		1204.71		0		32500		0		0		0		0
2849		7.0.0.2		1147.86		1204.71		0		32639		0		0		0		0
2859		7.0.0.2		1147.86		1204.71		0		32778		0		0		0		0
2869		7.0.0.2		1147.86		1204.71		0		32917		0		0		0		0
2879		7.0.0.2		1147.86		1204.71		0		33056		0		0		0		0
2889		7.0.0.2		1147.82890 RLC_buffer_discarded. TxBufferSize = 2096876
2899		7.0.0.2		1147.86		1204.71		0		33333		0		0		0		0
2909		7.0.0.2		1147.86		1204.71		0		33472		0		0		0		0
2919		7.0.0.2		1147.86		1204.71		0		33611		0		0		0		0
2929		7.0.0.2		1147.86		1204.71		0		33750		0		0		0		0
2939		7.0.0.2		1147.86		1204.71		0		33889		0		0		0		0
2949		7.0.0.2		1147.86		1204.71		0		34028		0		0		0		0
2959		7.0.0.2		1147.86		1204.71		0		34167		0		0		0		0
2969		7.0.0.2		1147.86		1204.71		0		34306		0		0		0		0
2979		7.0.0.2		1147.86		1204.71		0		34444		0		0		0		0
2989		7.0.0.2		1147.86		1204.71		0		34583		0		0		0		0
2999		7.0.0.2		1147.86		1204.71		0		34722		0		0		0		0
3009		7.0.0.2		1147.86		1204.71		0		34861		0		0		0		0
3019		7.0.0.2		1147.86		1204.71		0		35000		0		0		0		0
3029		7.0.0.2		1147.86		1204.71		0		35139		0		0		0		0
3039		7.0.0.2		1147.86		1204.71		0		35278		0		0		0		0
3049		7.0.0.2		1147.86		1204.71		0		35417		0		0		0		0
3059		7.0.0.2		1147.86		1204.71		0		35556		0		0		0		0
3069		7.0.0.2		1147.86		1204.71		0		35694		0		0		0		0
3079		7.0.0.2		1147.86		1204.71		0		35833		0		0		0		0
3089		7.0.0.2		1147.86		1204.71		0		35972		0		0		0		0
3099		7.0.0.2		1147.86		1204.71		0		36111		0		0		0		0
3109		7.0.0.2		1147.86		1204.71		0		36250		0		0		0		0
3119		7.0.0.2		1147.86		1204.71		0		36389		0		0		0		0
3129		7.0.0.2		1147.86		1204.71		0		36528		0		0		0		0
3139		7.0.0.2		1147.86		1204.71		0		36667		0		0		0		0
3149		7.0.0.2		1147.86		1204.71		0		36806		0		0		0		0
3159		7.0.0.2		1147.86		1204.71		0		36944		0		0		0		0
3169		7.0.0.2		1147.86		1204.71		0		37083		0		0		0		0
3179		7.0.0.2		1147.86		1204.71		0		37222		0		0		0		0
3189		7.0.0.2		1147.86		1204.71		0		37361		0		0		0		0
3199		7.0.0.2		1147.86		1204.71		0		37500		0		0		0		0
3209		7.0.0.2		1147.86		1204.71		0		37639		0		0		0		0
3219		7.0.0.2		1147.86		1204.71		0		37778		0		0		0		0
3229		7.0.0.2		1147.86		1204.71		0		37917		0		0		0		0
3239		7.0.0.2		1147.86		1204.71		0		38056		0		0		0		0
3249		7.0.0.2		1147.86		1204.71		0		38194		0		0		0		0
3259		7.0.0.2		1147.86		1204.71		0		38333		0		0		0		0
3269		7.0.0.2		1147.86		1204.71		0		38472		0		0		0		0
3279		7.0.0.2		1147.86		1204.71		0		38611		0		0		0		0
3289		7.0.0.2		1147.86		1204.71		0		38750		0		0		0		0
3299		7.0.0.2		945.77		1213.63		0		38889		0		0		0		0
3309		7.0.0.2		945.77		1213.63		0		39028		0		0		0		0
3319		7.0.0.2		945.77		1213.63		0		39167		0		0		0		0
3329		7.0.0.2		945.77		1213.63		0		39306		0		0		0		0
3339		7.0.0.2		945.77		1213.63		0		39444		0		0		0		0
3349		7.0.0.2		945.77		1213.63		0		39583		0		0		0		0
3359		7.0.0.2		945.77		1213.63		0		39722		0		0		0		0
3369		7.0.0.2		922.345		1218.28		0		39861		0		0		0		0
3379		7.0.0.2		934.724		1245.73		0		40000		0		0		0		0
3389		7.0.0.2		960.055		1293.99		0		40139		0		0		0		0
3399		7.0.0.2		993.005		1351.7		0		40278		0		0		0		0
3409		7.0.0.2		1038.67		1423.98		0		40417		0		0		0		0
3419		7.0.0.2		1084.01		1490.11		0		40556		0		0		0		0
3429		7.0.0.2		1116.18		1535.41		0		40695		0		0		0		0
3439		7.0.0.2		1135.3		1563.19		0		40833		0		0		0		0
3449		7.0.0.2		1137.05		1566.22		0		40972		0		0		0		0
3459		7.0.0.2		1137.05		1566.22		0		41111		0		0		0		0
3469		7.0.0.2		1137.05		1566.22		0		41250		0		0		0		0
3479		7.0.0.2		1137.05		1566.22		0		41389		0		0		0		0
3489		7.0.0.2		1137.05		1566.22		0		41528		0		0		0		0
3499		7.0.0.2		1137.05		1566.22		0		41667		0		0		0		0
3509		7.0.0.2		1137.05		1566.22		0		41806		0		0		0		0
3519		7.0.0.2		1137.05		1566.22		0		41945		0		0		0		0
3529		7.0.0.2		1137.05		1566.22		0		42083		0		0		0		0
3539		7.0.0.2		1111.39		1582.23		0		42222		0		0		0		0
3549		7.0.0.2		1116.91		1591.71		0		42361		0		0		0		0
3559		7.0.0.2		1116.91		1591.71		0		42500		0		0		0		0
3569		7.0.0.2		1116.91		1591.71		0		42639		0		0		0		0
3579		7.0.0.2		1116.91		1591.71		0		42778		0		0		0		0
3589		7.0.0.2		1116.91		1591.71		0		42917		0		0		0		0
3599		7.0.0.2		1116.91		1591.71		0		43056		0		0		0		0
3609		7.0.0.2		1095.12		1594.99		0		43195		0		0		0		0
3619		7.0.0.2		1106.3		1614.44		0		43333		0		0		0		0
3629		7.0.0.2		1121.48		1639.75		0		43472		0		0		0		0
3639		7.0.0.2		1148.89		1679.34		0		43611		0		0		0		0
3649		7.0.0.2		1178.51	3650 RLC_buffer_discarded. TxBufferSize = 2096490
3659		7.0.0.2		1200.8		1750.38		0		43889		0		0		0		0
3669		7.0.0.2		1213.87		1769.21		0		44028		0		0		0		0
3679		7.0.0.2		1216.62		1774.53		0		44167		0		0		0		0
3689		7.0.0.2		1216.62		1774.53		0		44306		0		0		0		0
3699		7.0.0.2		1216.62		1774.53		0		44445		0		0		0		0
3709		7.0.0.2		1216.62		1774.53		0		44583		0		0		0		0
3719		7.0.0.2		1216.62		1774.53		0		44722		0		0		0		0
3729		7.0.0.2		1216.62		1774.53		0		44861		0		0		0		0
3739		7.0.0.2		1216.62		1774.53		0		45000		0		0		0		0
3749		7.0.0.2		1216.62		1774.53		0		45139		0		0		0		0
3759		7.0.0.2		1216.62		1774.53		0		45278		0		0		0		0
3769		7.0.0.2		1216.62		1774.53		0		45417		0		0		0		0
3779		7.0.0.2		1216.62		1774.53		0		45556		0		0		0		0
3789		7.0.0.2		1216.62		1774.53		0		45695		0		0		0		0
3799		7.0.0.2		1216.62		1774.53		0		45833		0		0		0		0
3809		7.0.0.2		1167.16		1777.44		0		45972		0		0		0		0
3819		7.0.0.2		1171.03		1786.13		0		46111		0		0		0		0
3829		7.0.0.2		1176.04		1797.64		0		46250		0		0		0		0
3839		7.0.0.2		1180.23		1806.2		0		46389		0		0		0		0
3849		7.0.0.2		1180.23		1806.2		0		46528		0		0		0		0
3859		7.0.0.2		1180.23		1806.2		0		46667		0		0		0		0
3869		7.0.0.2		1180.23		1806.2		0		46806		0		0		0		0
3879		7.0.0.2		1180.23		1806.2		0		46945		0		0		0		0
3889		7.0.0.2		1180.23		1806.2		0		47083		0		0		0		0
3899		7.0.0.2		1180.23		1806.2		0		47222		0		0		0		0
3909		7.0.0.2		1180.23		1806.2		0		47361		0		0		0		0
3919		7.0.0.2		1180.23		1806.2		0		47500		0		0		0		0
3929		7.0.0.2		1148.99		1809.22		0		47639		0		0		0		0
3939		7.0.0.2		1158.61		1827.13		0		47778		0		0		0		0
3949		7.0.0.2		1172.51		1850.54		0		47917		0		0		0		0
3959		7.0.0.2		1188.84		1876.2		0		48056		0		0		0		0
3969		7.0.0.2		1193.56		1884.6		0		48195		0		0		0		0
3979		7.0.0.2		1193.56		1884.6		0		48334		0		0		0		0
3989		7.0.0.2		1193.56		1884.6		0		48472		0		0		0		0
3999		7.0.0.2		1193.56		1884.6		0		48611		0		0		0		0
4009		7.0.0.2		1193.56		1884.6		0		48750		0		0		0		0
4019		7.0.0.2		1193.56		1884.6		0		48889		0		0		0		0
4029		7.0.0.2		1193.56		1884.6		0		49028		0		0		0		0
4039		7.0.0.2		1193.56		1884.6		0		49167		0		0		0		0
4049		7.0.0.2		1193.56		1884.6		0		49306		0		0		0		0
4059		7.0.0.2		1193.56		1884.6		0		49445		0		0		0		0
4069		7.0.0.2		1193.56		1884.6		0		49584		0		0		0		0
4079		7.0.0.2		1193.56		1884.6		0		49722		0		0		0		0
4089		7.0.0.2		1193.56		1884.6		0		49861		0		0		0		0
4099		7.0.0.2		1193.56		1884.6		0		50000		0		0		0		0
4109		7.0.0.2		1193.56		1884.6		0		50139		0		0		0		0
4119		7.0.0.2		1193.56		1884.6		0		50278		0		0		0		0
4129		7.0.0.2		1193.56		1884.6		0		50417		0		0		0		0
4139		7.0.0.2		1193.56		1884.6		0		50556		0		0		0		0
4149		7.0.0.2		1193.56		1884.6		0		50695		0		0		0		0
4159		7.0.0.2		1193.56		1884.6		0		50834		0		0		0		0
4169		7.0.0.2		1193.56		1884.6		0		50972		0		0		0		0
4179		7.0.0.2		1193.56		1884.6		0		51111		0		0		0		0
4189		7.0.0.2		1193.56		1884.6		0		51250		0		0		0		0
4199		7.0.0.2		1193.56		1884.6		0		51389		0		0		0		0
4209		7.0.0.2		1113.99		1887.83		0		51528		0		0		0		0
4219		7.0.0.2		1116.47		1894.27		0		51667		0		0		0		0
4229		7.0.0.2		1116.47		1894.27		0		51806		0		0		0		0
4239		7.0.0.2		1116.47		1894.27		0		51945		0		0		0		0
4249		7.0.0.2		1116.47		1894.27		0		52084		0		0		0		0
4259		7.0.0.2		1116.47		1894.27		0		52222		0		0		0		0
4269		7.0.0.2		1116.47		1894.27		0		52361		0		0		0		0
4279		7.0.0.2		1116.47		1894.27		0		52500		0		0		0		0
4289		7.0.0.2		1116.47		1894.27		0		52639		0		0		0		0
4299		7.0.0.2		1102.53		1914.18		0		52778		0		0		0		0
4309		7.0.0.2		1121.11		1949.77		0		52917		0		0		0		0
4319		7.0.0.2		1145.45		1993.35		0		53056		0		0		0		0
4329		7.0.0.2		1177.47		2046.68		0		53195		0		0		0		0
4339		7.0.0.2		1211.25		2099.87		0		53334		0		0		0		0
4349		7.0.0.2		1237.1		2139.84		0		53472		0		0		0		0
4359		7.0.0.2		1253.13		2165.59		0		53611		0		0		0		0
4369		7.0.0.2		1254.4		2168.13		0		53750		0		0		0		0
4379		7.0.0.2		1254.4		2168.13		0		53889		0		0		0		0
4389		7.0.0.2		1254.4		2168.13		0		54028		0		0		0		0
4399		7.0.0.2		1254.4		2168.13		0		54167		0		0		0		0
4409		7.0.0.2		1254.4		2168.13		0		54306		0		0		0		0
9		7.0.0.2		1254.4		2168.13		0		54445		0		0		0		0
4429		7.0.0.2		1254.4		2168.13		0		54584		0		0		0		0
4439		7.0.0.2		1254.4		2168.13		0		54722		0		0		0		0
4449		7.0.0.2		1254.4		2168.13		0		54861		0		0		0		0
4459		7.0.0.2		1254.4		2168.13		0		55000		0		0		0		0
4469		7.0.0.2		1254.4		2168.13		0		55139		0		0		0		0
4479		7.0.0.2		1254.4		2168.13		0		55278		0		0		0		0
4489		7.0.0.2		1254.4		2168.13		0		55417		0		0		0		0
4499		7.0.0.2		1254.4		2168.13		0		55556		0		0		0		0
4509		7.0.0.2		1254.4		2168.13		0		55695		0		0		0		0
4519		7.0.0.2		1254.4		2168.13		0		55834		0		0		0		0
4529		7.0.0.2		1202.48		2170.92		0		55972		0		0		0		0
4539		7.0.0.2		1217.87		2198.46		0		56111		0		0		0		0
4549		7.0.0.2		1231.34		2222.66		0		56250		0		0		0		0
4559		7.0.0.2		1246.58		2248.94		0		56389		0		0		0		0
4569		7.0.0.2		1261.75		2274.59		0		56528		0		0		0		0
4579		7.0.0.2		1275.01		2297.17		0		56667		0		0		0		0
4589		7.0.0.2		1290.02		2321.71		0		56806		0		0		0		0
4599		7.0.0.2		1301.65		2340.95		0		56945		0		0		0		0
4609		7.0.0.2		1305.15		2348.08		0		57084		0		0		0		0
4619		7.0.0.2		1305.15		2348.08		0		57223		0		0		0		0
4629		7.0.0.2		1305.15		2348.08		0		57361		0		0		0		0
4639		7.0.0.2		1305.15		2348.08		0		57500		0		0		0		0
4649		7.0.0.2		1305.15		2348.08		0		57639		0		0		0		0
4659		7.0.0.2		1305.15		2348.08		0		57778		0		0		0		0
4669		7.0.0.2		1305.15		2348.08		0		57917		0		0		0		0
4679		7.0.0.2		1305.15		2348.08		0		58056		0		0		0		0
4689		7.0.0.2		1305.15		2348.08		0		58195		0		0		0		0
4699		7.0.0.2		1305.15		2348.08		0		58334		0		0		0		0
4709		7.0.0.2		1305.15		2348.08		0		58473		0		0		0		0
4719		7.0.0.2		1305.15		2348.08		0		58611		0		0		0		0
4729		7.0.0.2		1305.15		2348.08		0		58750		0		0		0		0
4739		7.0.0.2		1305.15		2348.08		0		58889		0		0		0		0
4749		7.0.0.2		1305.15		2348.08		0		59028		0		0		0		0
4759		7.0.0.2		1305.15		2348.08		0		59167		0		0		0		0
4769		7.0.0.2		1305.15		2348.08		0		59306		0		0		0		0
4779		7.0.0.2		1305.15		2348.08		0		59445		0		0		0		0
