990	3.14
1125	2.5
1179	8.1
1218	0.52
1280	8.72
1362	7.0
1491	14.18
1658	3.36
1898	30.78
1940	117.54
1975	8.9
2194	2.78
2433	2.32
3011	6.48
4670	8.5
6189	12.12
7491	9.0
8132	1.52
9155	4.84
10973	14.44
11829	0.46
12171	0.9
12393	1.06
12901	5.9
13630	5.28
15249	4.24
15834	4.58
17273	8.54
18094	0.22
18894	5.14
20494	4.14
21609	12.42
23430	8.12
24689	8.7
25555	0.2
26306	0.42
27092	5.06
28894	8.96
29512	0.86
30052	1.02
30576	5.88
31495	5.2
33130	0.38
33852	5.06
34994	0.74
35990	4.3
37774	8.32
39714	20.7
40953	4.6
41772	4.66
42233	0.62
43134	8.7
44014	4.28
44873	4.46
45877	0.92
46420	1.08
46813	1.44
47814	9.2
49295	8.22
50374	4.52
51914	14.56
52478	1.06
53670	4.84
54314	4.68
56030	16.28
57390	4.2
57990	0.94
58616	4.96
59731	8.82
61812	29.4
63592	0.26
65771	17.58
67310	21.12
68830	12.34
70214	5.46
71179	5.86
71953	0.96
72376	1.0
73411	5.08
74774	8.64
75712	4.58
76733	4.5
77974	4.44
78857	8.6
79451	0.7
80731	11.04
81153	0.6
81652	1.28
82222	5.9
83685	17.34
85433	19.98
87056	4.32
87594	0.94
89691	12.24
90870	8.52
93110	16.04
94854	8.38
97150	25.38
98791	8.58
