1374	18.84
1580	18.82
1609	3.54
1639	9.78
1732	48.62
1942	105.18
1976	124.28
2778	305.78
2812	435.04
3402	435.06
3427	169.04
3621	49.12
3651	104.66
3837	126.16
4219	178.0
4325	260.08
4350	95.74
4549	66.12
4581	112.6
5097	155.52
5164	289.98
5281	249.5
5385	83.44
5732	127.04
6039	165.14
6495	419.32
6867	610.14
7286	272.1
7358	518.36
7386	304.64
7424	24.6
7897	89.54
8065	49.86
8786	195.86
9080	11.56
9456	2.1
10053	26.08
10439	26.92
11136	24.98
11651	52.42
12083	43.42
12259	14.76
12309	4.96
12545	33.66
13216	28.72
13692	150.02
13749	78.4
14007	4.0
15116	34.52
16175	18.56
16773	13.02
17134	16.54
17475	19.28
17856	2.1
18437	13.22
19015	2.2
19888	32.82
20435	11.54
20572	1.96
20743	3.28
20786	2.24
21090	7.04
21258	39.88
21512	12.26
22818	98.46
22997	1.24
23195	3.92
23462	16.18
23705	17.16
23982	12.68
24101	2.44
24143	0.86
24319	8.76
24356	2.28
24655	20.82
24685	0.64
25092	33.94
25736	80.58
26416	12.52
26975	8.7
27142	1.1
27378	3.66
28230	24.86
28418	4.12
28779	20.1
28856	4.08
29561	11.46
29883	7.96
29982	2.26
30041	1.28
30373	12.2
30893	29.76
30964	2.24
31340	37.72
31705	24.06
31744	2.0
32413	19.34
32561	2.42
33297	48.42
34015	5.5
34696	22.56
35772	67.9
35980	5.52
36190	12.34
36499	6.16
36899	16.98
37615	12.72
37979	1.72
38288	4.84
38593	14.56
39095	8.78
39280	10.64
39539	15.38
40071	56.74
40298	9.88
40747	73.68
40782	1.76
40926	2.58
41303	55.92
41535	94.1
41874	23.38
42935	5.18
43900	37.5
44456	7.06
44792	10.88
45182	6.56
45404	2.82
45910	38.92
46057	6.72
47216	22.74
48534	8.8
49057	2.54
49638	24.34
50654	9.98
50942	26.76
51705	60.1
52184	45.98
52973	19.96
53497	22.8
53935	31.92
54093	0.88
54291	3.3
54600	17.36
55135	31.3
55772	32.3
56302	11.36
56431	2.56
56834	44.56
57332	1.74
58139	4.56
60575	4.3
61455	15.24
61957	1.58
62500	16.88
63332	14.36
63389	1.18
64020	51.64
64412	4.94
65253	12.24
66250	24.92
67056	45.44
67659	40.5
67826	9.74
68495	18.36
69190	60.9
69570	10.76
70215	10.68
70514	5.6
71016	2.04
71298	2.08
71654	1.9
72425	44.44
72582	2.06
73042	21.46
73380	25.78
73425	2.74
73709	19.9
73958	6.8
73990	0.9
74315	15.06
75181	19.64
76133	8.88
77876	16.24
80150	8.42
80656	6.4
82255	24.18
82378	1.44
82863	30.26
83174	59.14
85493	8.54
86417	31.16
87180	30.2
87834	18.66
88737	14.1
88916	44.66
89252	0.98
89330	0.88
89537	2.64
89982	18.54
90191	4.76
90898	15.02
91495	6.88
91834	12.18
92499	48.94
92936	3.96
93081	15.9
93131	3.16
93823	47.96
94111	33.04
94217	4.34
94411	3.36
94551	35.86
94583	2.08
94615	2.34
94647	2.64
94826	13.36
94865	4.82
95507	131.8
96101	191.76
96289	37.14
96411	1.44
97022	6.56
97455	1.64
98621	44.54
99193	1.36
