#DestinationIp	Time	Send Tcp throughput	Send Tcp delay	Number of Lost Pkts	Number of Tx Pkts	ErrorUlTx	ErrorDlTx	HarqUlTx	HarqDlTx
0.6		7.0.0.2		8.9863		25.047		0		3		x		x		x		x	9.44004
0.66		7.0.0.2		144		26.8564		0		5		x		x		x		x	153.6
0.72		7.0.0.2		200.348		28.8116		0		8		x		x		x		x	216
0.78		7.0.0.2		156.203		28.9634		0		11		x		x		x		x	216
0.84		7.0.0.2		288		30.2083		0		17		x		x		x		x	400.696
0.9		7.0.0.2		390.508		31.0667		0		26		x		x		x		x	568.11
0.96		7.0.0.2		624.814		32.9197		0		38		x		x		x		x	757.479
1.02		7.0.0.2		937.22		34.8379		0		50		x		x		x		x	937.22
1.08		7.0.0.2		982.033		36.4345		0		68		x		x		x		x	1405.83
1.14		7.0.0.2		966.194		41.1924		0		86		x		x		x		x	1455.16
1.2		7.0.0.2		987.429		47.0695		0		107		x		x		x		x	1466.18
1.26		7.0.0.2		966.194		54.4697		0		125		x		x		x		x	1455.16
1.32		7.0.0.2		982.033		62.594		0		143		x		x		x		x	1481.14
1.38		7.0.0.2		982.033		71.2336		0		164		x		x		x		x	1466.18
1.44		7.0.0.2		970.105		79.4527		0		182		x		x		x		x	1455.16
1.5		7.0.0.2		982.033		88.5806		0		200		x		x		x		x	1481.14
1.56		7.0.0.2		982.033		97.9076		0		221		x		x		x		x	1466.18
1.62		7.0.0.2		970.105		106.636		0		239		x		x		x		x	1455.16
1.68		7.0.0.2		982.033		116.226		0		257		x		x		x		x	1481.14
1.74		7.0.0.2		982.033		125.857		0		278		x		x		x		x	1466.18
1.8		7.0.0.2		966.194		135.587		0		296		x		x		x		x	1455.16
1.86		7.0.0.2		987.429		144.614		0		317		x		x		x		x	1466.18
1.92		7.0.0.2		966.194		154.453		0		335		x		x		x		x	1455.16
1.98		7.0.0.2		982.033		164.313		0		353		x		x		x		x	1481.14
2.04		7.0.0.2		982.033		174.215		0		371		x		x		x		x	1256.73
2.1		7.0.0.2		970.105		183.387		0		383		x		x		x		x	970.105
2.16		7.0.0.2		982.033		193.355		0		395		x		x		x		x	987.429
2.22		7.0.0.2		982.033		203.322		0		409		x		x		x		x	977.455
2.28		7.0.0.2		970.105		212.557		0		421		x		x		x		x	970.105
2.34		7.0.0.2		982.033		222.572		0		433		x		x		x		x	987.429
2.4		7.0.0.2		982.033		232.441		0		447		x		x		x		x	977.455
2.46		7.0.0.2		966.194		241.583		0		448		x		x		x		x	460.8
2.52		7.0.0.2		987.429		249.451		0		448		x		x		x		x	nan
2.58		7.0.0.2		966.194		257.365		0		448		x		x		x		x	nan
2.64		7.0.0.2		982.033		264.752		0		448		x		x		x		x	nan
2.7		7.0.0.2		982.033		271.643		0		448		x		x		x		x	nan
2.76		7.0.0.2		970.105		277.622		0		448		x		x		x		x	nan
2.82		7.0.0.2		982.033		283.716		0		448		x		x		x		x	nan
2.88		7.0.0.2		982.033		289.437		0		448		x		x		x		x	nan
2.94		7.0.0.2		153.6		288.245		0		450		x		x		x		x	18.432
3		7.0.0.2		156.203		287.063		0		453		x		x		x		x	234.305
3.06		7.0.0.2		234.305		285.329		0		457		x		x		x		x	312.407
3.12		7.0.0.2		312.407		283.073		0		463		x		x		x		x	468.605
3.18		7.0.0.2		504		279.289		0		471		x		x		x		x	534.266
3.24		7.0.0.2		624.814		275.105		0		485		x		x		x		x	883.726
3.3		7.0.0.2		982.033		268.798		0		495		x		x		x		x	731.429
3.36		7.0.0.2		987.429		263.175		0		501		x		x		x		x	953.379
3.42		7.0.0.2		432		260.417		0		507		x		x		x		x	345.6
3.48		7.0.0.2		276.48		259.03		0		510		x		x		x		x	234.305
3.54		7.0.0.2		234.305		257.64		0		511		x		x		x		x	102.4
3.6		7.0.0.2		144		256.726		0		513		x		x		x		x	156.203
3.66		7.0.0.2		144		255.819		0		516		x		x		x		x	216
3.72		7.0.0.2		156.203		254.929		0		518		x		x		x		x	144
3.78		7.0.0.2		216		253.598		0		520		x		x		x		x	156.203
3.84		7.0.0.2		156.203		252.716		0		523		x		x		x		x	234.305
3.9		7.0.0.2		234.305		251.421		0		527		x		x		x		x	267.13
3.96		7.0.0.2		234.305		250.121		0		531		x		x		x		x	288
4.02		7.0.0.2		921.6		248.846		0		536		x		x		x		x	360
4.08		7.0.0.2		338.824		246.775		0		540		x		x		x		x	292.571
4.14		7.0.0.2		312.407		245.125		0		545		x		x		x		x	384
4.2		7.0.0.2		354.462		243.11		0		551		x		x		x		x	400.696
4.26		7.0.0.2		432		240.724		0		558		x		x		x		x	504
4.32		7.0.0.2		467.478		238.021		0		562		x		x		x		x	341.333
4.38		7.0.0.2		468.61		235.747		0		568		x		x		x		x	468.61
4.44		7.0.0.2		468.61		233.522		0		575		x		x		x		x	546.712
4.5		7.0.0.2		512		231.013		0		581		x		x		x		x	468.61
4.56		7.0.0.2		576		228.193		0		589		x		x		x		x	576
4.62		7.0.0.2		601.043		225.141		0		598		x		x		x		x	648
4.68		7.0.0.2		624.814		222.482		0		606		x		x		x		x	624.814
4.74		7.0.0.2		614.4		219.892		0		615		x		x		x		x	702.915
4.8		7.0.0.2		668.903		217.108		0		623		x		x		x		x	624.814
4.86		7.0.0.2		720		214.064		0		633		x		x		x		x	720
4.92		7.0.0.2		702.915		211.431		0		642		x		x		x		x	768
4.98		7.0.0.2		768		208.58		0		652		x		x		x		x	781.017
5.04		7.0.0.2		792		205.542		0		663		x		x		x		x	859.119
5.1		7.0.0.2		844.8		202.602		0		675		x		x		x		x	864
5.16		7.0.0.2		859.119		199.755		0		688		x		x		x		x	936
5.22		7.0.0.2		937.22		196.757		0		700		x		x		x		x	937.22
5.28		7.0.0.2		937.22		193.855		0		713		x		x		x		x	1015.32
5.34		7.0.0.2		966.194		190.859		0		725		x		x		x		x	937.22
5.4		7.0.0.2		982.033		187.978		0		737		x		x		x		x	970.105
5.46		7.0.0.2		970.105		185.405		0		752		x		x		x		x	1047.27
5.52		7.0.0.2		982.033		182.798		0		764		x		x		x		x	987.429
5.58		7.0.0.2		966.194		180.276		0		777		x		x		x		x	1050.95
5.64		7.0.0.2		987.429		178.061		0		791		x		x		x		x	977.455
5.7		7.0.0.2		982.033		175.777		0		803		x		x		x		x	987.429
5.76		7.0.0.2		966.194		173.573		0		816		x		x		x		x	1050.95
5.82		7.0.0.2		982.033		171.503		0		830		x		x		x		x	977.455
5.88		7.0.0.2		970.105		169.661		0		842		x		x		x		x	970.105
5.94		7.0.0.2		982.033		167.72		0		855		x		x		x		x	1069.71
6		7.0.0.2		982.033		165.913		0		869		x		x		x		x	977.455
6.06		7.0.0.2		982.033		164.166		0		881		x		x		x		x	970.105
6.12		7.0.0.2		970.105		162.599		0		896		x		x		x		x	1047.27
6.18		7.0.0.2		982.033		161.008		0		908		x		x		x		x	987.429
6.24		7.0.0.2		966.194		159.47		0		920		x		x		x		x	970.105
6.3		7.0.0.2		987.429		158.091		0		935		x		x		x		x	1047.27
6.36		7.0.0.2		982.033		156.682		0		947		x		x		x		x	987.429
6.42		7.0.0.2		966.194		155.338		0		959		x		x		x		x	970.105
6.48		7.0.0.2		982.033		154.025		0		974		x		x		x		x	1047.27
6.54		7.0.0.2		970.105		152.867		0		986		x		x		x		x	970.105
6.6		7.0.0.2		982.033		151.684		0		998		x		x		x		x	987.429
6.66		7.0.0.2		982.033		150.538		0		1012		x		x		x		x	977.455
6.72		7.0.0.2		982.033		149.416		0		1025		x		x		x		x	1050.95
6.78		7.0.0.2		970.105		148.456		0		1039		x		x		x		x	977.455
6.84		7.0.0.2		982.033		147.448		0		1051		x		x		x		x	987.429
6.9		7.0.0.2		966.194		146.47		0		1064		x		x		x		x	1050.95
6.96		7.0.0.2		987.429		145.587		0		1078		x		x		x		x	977.455
7.02		7.0.0.2		982.033		144.713		0		1090		x		x		x		x	987.429
7.08		7.0.0.2		966.194		143.856		0		1102		x		x		x		x	970.105
7.14		7.0.0.2		982.033		143.023		0		1117		x		x		x		x	1047.27
7.2		7.0.0.2		970.105		142.28		0		1129		x		x		x		x	970.105
7.26		7.0.0.2		982.033		141.539		0		1141		x		x		x		x	987.429
7.32		7.0.0.2		982.033		140.812		0		1155		x		x		x		x	977.455
7.38		7.0.0.2		982.033		140.106		0		1168		x		x		x		x	1050.95
7.44		7.0.0.2		970.105		139.475		0		1182		x		x		x		x	977.455
7.5		7.0.0.2		982.033		138.852		0		1194		x		x		x		x	987.429
7.56		7.0.0.2		966.194		138.238		0		1206		x		x		x		x	970.105
7.62		7.0.0.2		987.429		137.685		0		1221		x		x		x		x	1047.27
7.68		7.0.0.2		982.033		137.1		0		1233		x		x		x		x	987.429
7.74		7.0.0.2		966.194		136.58		0		1245		x		x		x		x	970.105
7.8		7.0.0.2		982.033		136.065		0		1259		x		x		x		x	977.455
7.86		7.0.0.2		970.105		135.603		0		1272		x		x		x		x	1050.95
7.92		7.0.0.2		982.033		135.113		0		1284		x		x		x		x	987.429
7.98		7.0.0.2		982.033		134.666		0		1298		x		x		x		x	977.455
8.04		7.0.0.2		982.033		134.24		0		1310		x		x		x		x	970.105
8.1		7.0.0.2		970.105		133.856		0		1324		x		x		x		x	977.455
8.16		7.0.0.2		982.033		133.45		0		1337		x		x		x		x	1069.71
8.22		7.0.0.2		966.194		133.063		0		1349		x		x		x		x	970.105
8.28		7.0.0.2		987.429		132.743		0		1363		x		x		x		x	977.455
8.34		7.0.0.2		982.033		132.402		0		1375		x		x		x		x	987.429
8.4		7.0.0.2		966.194		132.07		0		1388		x		x		x		x	1050.95
8.46		7.0.0.2		982.033		131.742		0		1402		x		x		x		x	977.455
8.52		7.0.0.2		970.105		131.466		0		1414		x		x		x		x	970.105
8.58		7.0.0.2		982.033		131.193		0		1426		x		x		x		x	987.429
8.64		7.0.0.2		982.033		130.928		0		1440		x		x		x		x	977.455
8.7		7.0.0.2		982.033		130.665		0		1453		x		x		x		x	1050.95
8.76		7.0.0.2		970.105		130.427		0		1467		x		x		x		x	977.455
8.82		7.0.0.2		982.033		130.203		0		1479		x		x		x		x	987.429
8.88		7.0.0.2		966.194		129.999		0		1491		x		x		x		x	970.105
8.94		7.0.0.2		987.429		129.811		0		1505		x		x		x		x	977.455
9		7.0.0.2		982.033		129.611		0		1518		x		x		x		x	1069.71
9.06		7.0.0.2		966.194		129.417		0		1530		x		x		x		x	970.105
9.12		7.0.0.2		982.033		129.254		0		1544		x		x		x		x	977.455
9.18		7.0.0.2		970.105		129.117		0		1556		x		x		x		x	970.105
9.24		7.0.0.2		982.033		128.968		0		1568		x		x		x		x	987.429
9.3		7.0.0.2		982.033		128.826		0		1583		x		x		x		x	1047.27
9.36		7.0.0.2		982.033		128.682		0		1595		x		x		x		x	970.105
9.42		7.0.0.2		970.105		128.573		0		1609		x		x		x		x	977.455
9.48		7.0.0.2		982.033		128.472		0		1621		x		x		x		x	987.429
9.54		7.0.0.2		966.194		128.377		0		1633		x		x		x		x	970.105
9.6		7.0.0.2		987.429		128.289		0		1648		x		x		x		x	1047.27
9.66		7.0.0.2		982.033		128.193		0		1660		x		x		x		x	987.429
9.72		7.0.0.2		966.194		128.108		0		1672		x		x		x		x	970.105
9.78		7.0.0.2		982.033		128.056		0		1686		x		x		x		x	977.455
9.84		7.0.0.2		970.105		128.006		0		1698		x		x		x		x	970.105
9.9		7.0.0.2		982.033		127.953		0		1710		x		x		x		x	987.429
9.96		7.0.0.2		982.033		127.902		0		1725		x		x		x		x	1047.27
10.02		7.0.0.2		982.033		127.851		0		1737		x		x		x		x	970.105
10.08		7.0.0.2		970.105		127.827		0		1751		x		x		x		x	977.455
10.14		7.0.0.2		982.033		127.812		0		1763		x		x		x		x	987.429
10.2		7.0.0.2		966.194		127.8		0		1775		x		x		x		x	970.105
10.26		7.0.0.2		987.429		127.787		0		1790		x		x		x		x	1047.27
10.32		7.0.0.2		982.033		127.773		0		1802		x		x		x		x	987.429
10.38		7.0.0.2		966.194		127.761		0		1814		x		x		x		x	970.105
10.44		7.0.0.2		982.033		127.784		0		1828		x		x		x		x	977.455
10.5		7.0.0.2		970.105		127.803		0		1840		x		x		x		x	970.105
10.56		7.0.0.2		982.033		127.823		0		1852		x		x		x		x	987.429
10.62		7.0.0.2		982.033		127.845		0		1867		x		x		x		x	1047.27
10.68		7.0.0.2		982.033		127.864		0		1879		x		x		x		x	970.105
10.74		7.0.0.2		970.105		127.888		0		1893		x		x		x		x	977.455
10.8		7.0.0.2		982.033		127.939		0		1905		x		x		x		x	987.429
10.86		7.0.0.2		966.194		127.993		0		1917		x		x		x		x	970.105
10.92		7.0.0.2		982.033		128.042		0		1931		x		x		x		x	977.455
10.98		7.0.0.2		987.429		128.089		0		1944		x		x		x		x	1069.71
11.04		7.0.0.2		966.194		128.14		0		1956		x		x		x		x	970.105
11.1		7.0.0.2		982.033		128.192		0		1970		x		x		x		x	977.455
11.16		7.0.0.2		982.033		128.272		0		1982		x		x		x		x	970.105
11.22		7.0.0.2		970.105		128.345		0		1994		x		x		x		x	987.429
11.28		7.0.0.2		982.033		128.424		0		2008		x		x		x		x	977.455
11.34		7.0.0.2		982.033		128.5		0		2021		x		x		x		x	1050.95
11.4		7.0.0.2		970.105		128.57		0		2035		x		x		x		x	977.455
11.46		7.0.0.2		982.033		128.646		0		2047		x		x		x		x	987.429
11.52		7.0.0.2		966.194		128.752		0		2059		x		x		x		x	970.105
11.58		7.0.0.2		982.033		128.854		0		2073		x		x		x		x	977.455
11.64		7.0.0.2		987.429		128.948		0		2085		x		x		x		x	987.429
11.7		7.0.0.2		966.194		129.05		0		2097		x		x		x		x	970.105
11.76		7.0.0.2		982.033		129.148		0		2112		x		x		x		x	1047.27
11.82		7.0.0.2		982.033		129.248		0		2124		x		x		x		x	970.105
11.88		7.0.0.2		970.105		129.351		0		2136		x		x		x		x	987.429
11.94		7.0.0.2		982.033		129.477		6		2150		x		x		x		x	977.455
12		7.0.0.2		982.033		129.599		12		2162		x		x		x		x	970.105
12.06		7.0.0.2		970.105		129.712		14		2176		x		x		x		x	977.455
12.12		7.0.0.2		982.033		129.834		14		2189		x		x		x		x	1069.71
12.18		7.0.0.2		966.194		129.952		14		2201		x		x		x		x	970.105
12.24		7.0.0.2		982.033		130.07		14		2215		x		x		x		x	977.455
12.3		7.0.0.2		987.429		130.203		14		2227		x		x		x		x	987.429
12.36		7.0.0.2		966.194		130.348		14		2239		x		x		x		x	970.105
12.42		7.0.0.2		982.033		130.487		14		2253		x		x		x		x	977.455
12.48		7.0.0.2		982.033		130.628		14		2266		x		x		x		x	1050.95
12.54		7.0.0.2		970.105		130.755		14		2278		x		x		x		x	987.429
12.6		7.0.0.2		982.033		130.89		14		2292		x		x		x		x	977.455
12.66		7.0.0.2		982.033		131.039		14		2304		x		x		x		x	970.105
12.72		7.0.0.2		970.105		131.186		14		2318		x		x		x		x	977.455
12.78		7.0.0.2		982.033		131.346		14		2330		x		x		x		x	987.429
12.84		7.0.0.2		966.194		131.501		14		2342		x		x		x		x	970.105
12.9		7.0.0.2		982.033		131.657		14		2357		x		x		x		x	1047.27
12.96		7.0.0.2		987.429		131.799		14		2369		x		x		x		x	987.429
13.02		7.0.0.2		966.194		131.95		14		2381		x		x		x		x	970.105
13.08		7.0.0.2		982.033		132.113		14		2395		x		x		x		x	977.455
13.14		7.0.0.2		982.033		132.288		14		2407		x		x		x		x	970.105
13.2		7.0.0.2		970.105		132.447		14		2419		x		x		x		x	987.429
13.26		7.0.0.2		982.033		132.616		14		2433		x		x		x		x	977.455
13.32		7.0.0.2		982.033		132.786		14		2446		x		x		x		x	1050.95
13.38		7.0.0.2		970.105		132.94		14		2460		x		x		x		x	977.455
13.44		7.0.0.2		982.033		133.104		14		2472		x		x		x		x	987.429
13.5		7.0.0.2		966.194		133.276		14		2484		x		x		x		x	970.105
13.56		7.0.0.2		982.033		133.464		14		2498		x		x		x		x	977.455
